x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.5034,-0.9438,-1.6222,-0.1738,-0.4725,1.0109,-0.2855,-0.9941,1.2322,-0.8523,-0.481,-1.237,1.0125,1.3378,-0.9696
0.3684,-0.8542,-1.4388,-0.1434,-0.3291,0.7191,-0.4334,-0.9672,1.1402,-0.7885,-0.5405,-1.2208,0.5835,0.9653,-1.2238
0.21,-1.1748,-1.5226,-0.1072,-0.0026,0.5566,-0.3508,-0.7176,0.8029,-0.3466,-0.5375,-1.2591,0.8328,0.7701,-1.0525
0.6709,-0.8621,-1.2895,-0.2453,-0.1185,0.4928,-0.2532,-0.4587,1.3518,-0.1689,-0.335,-1.3258,0.1253,0.5898,-1.1449
0.4831,-0.3892,-0.6141,-0.2962,-0.0975,0.4793,-0.2879,-0.0848,1.0292,0.1841,-0.2056,-1.1909,0.4016,0.1081,-0.8137
0.5308,-0.2346,-0.5901,-0.1425,0.0045,0.7954,-0.1563,0.1256,0.9083,-0.2551,0.0437,-1.1593,0.2156,0.0776,-0.7153
0.19,-0.4829,-0.3315,0.0683,-0.1633,0.6833,-0.0747,0.3472,0.666,-0.0905,0.2981,-1.1612,0.2606,-0.1522,-0.4336
0.5154,-0.5379,-0.2113,-0.5437,-0.077,0.07,-0.1627,0.7482,0.1795,-0.0902,0.1181,-1.0375,0.3617,-0.4512,-0.119
0.3502,-0.1502,0.021,-0.3192,0.0391,0.3413,-0.3619,0.9653,0.1551,0.0442,0.2606,-1.0433,0.0357,-0.5242,-0.2092
0.1956,-0.165,0.1125,-0.4003,0.0935,0.414,-0.169,0.9421,0.1644,-0.3995,0.4184,-1.0153,0.1648,-0.9409,-0.0678
0.4131,-0.4004,0.1787,-0.3765,0.0677,0.1118,-0.3053,1.5009,0.2354,-0.2548,0.6093,-1.015,0.3962,-1.0036,0.1216
0.0773,-0.0985,0.2244,-0.6046,0.085,0.6782,-0.3984,1.2507,-0.1517,-0.0706,0.2415,-0.8016,0.4011,-1.229,-0.3517
0.0279,-0.3409,0.2239,-0.3048,0.3008,1.2648,-0.2768,1.073,-0.1608,-0.0836,0.6682,-0.7814,0.5759,-1.0923,0.0624
0.2164,-0.3492,0.2337,-0.5083,0.1743,0.8386,-0.1835,0.7785,-0.2143,-0.0838,0.6233,-0.8482,-0.3316,-1.0286,0.3679
0.0634,-0.1494,0.0434,-2.04,0.2122,0.8629,-0.0796,1.4777,0.0672,0.1687,-0.147,-0.9275,0.0882,-0.2955,0.0167
0.323,-0.434,0.5739,-1.3923,0.1907,0.8419,-0.0284,1.1718,-0.0321,0.2884,-0.183,-0.9564,0.2686,-0.4512,0.0167
-0.2531,-0.2525,0.4557,-1.1902,0.3341,1.4792,0.0204,0.9915,0.0498,0.5941,0.0171,-1.139,0.3509,-0.3926,-0.3338
0.549,-0.3399,0.5711,-0.915,0.5275,0.9787,0.2146,1.1533,0.0484,0.2889,0.2464,-1.0766,0.5492,-0.0427,-0.116
0.4479,-0.0523,0.7808,-0.5181,0.6705,0.4601,-0.0277,0.5179,-0.2321,0.8967,0.5801,-0.9359,0.7562,-0.2216,0.6322
0.396,-0.1819,-0.3956,-0.5086,0.5436,0.4124,-0.0244,0.5196,-0.3431,1.0896,0.5046,-1.0891,0.9383,0.1537,0.6914
0.2646,-0.516,-0.6881,-0.9099,0.2617,1.393,0.1869,-0.2466,-0.3616,1.1609,-0.077,-0.9179,1.3517,0.0527,0.8861
-0.4682,-0.5415,-1.3328,-1.0444,0.1156,1.124,0.2076,-0.0808,-0.2011,1.3794,-0.704,-1.0106,1.3184,0.4374,0.6555
0.1158,-1.1379,-0.9919,-0.619,-0.0692,0.9741,0.2964,-0.156,0.4332,0.4107,-0.8118,-1.3596,1.1823,1.507,0.2377
-0.0528,-1.2677,-1.1903,-0.4973,-0.0661,1.1206,0.177,-0.7106,0.1888,0.6155,-0.4886,-1.5608,1.3076,1.0955,0.034
0.822,-1.424,-1.4557,-0.4269,-0.2074,0.2318,-0.0901,-0.7046,0.3819,0.6275,-0.3938,-1.5247,1.9031,1.1119,0.0029
0.5822,-0.9104,-1.1568,-0.6385,-0.3278,-0.0126,-0.1312,-0.6936,0.3166,1.0792,-0.2655,-1.5437,1.1287,1.4796,0.1876
0.3494,-0.8995,-1.2491,-0.6992,-0.3714,0.1659,-0.244,-0.5596,0.5876,0.6305,-0.3508,-1.4601,0.9557,1.2463,-0.0155
0.4489,-0.6494,-1.2802,-0.5223,-0.4379,-0.2488,-0.3543,-0.4152,0.3021,0.3739,-0.1251,-1.3053,1.4103,0.9762,-0.309
0.334,-0.5714,-1.7923,-0.6379,-0.3779,-0.1787,-0.445,-0.1824,0.881,-0.0708,-0.2861,-1.1416,1.3985,0.7493,-0.5163
0.4707,-1.0402,-1.0907,-0.4401,-0.1754,-0.4166,-0.5023,0.1472,1.1893,-0.3214,-0.0117,-1.2984,1.202,0.5737,-0.7414
0.4842,-0.6183,-0.8924,-0.5413,0.0389,-0.1794,-0.5882,0.4974,0.9622,-0.6321,0.3809,-1.2106,0.9751,0.4774,-0.8672
0.5185,-0.1553,-0.9151,-0.6922,0.1787,-0.061,-0.5476,0.2867,0.3137,-0.5031,0.0962,-1.0765,0.6456,-0.3223,-1.0006
0.2673,-0.4561,-0.7294,-0.5266,0.2339,-0.122,-0.4208,0.9451,0.8007,-0.3392,0.1266,-1.1128,0.7262,-0.3379,-0.7414
0.3451,-0.6496,0.0376,-0.6614,0.3104,0.3418,-0.3718,1.2297,0.6246,-0.2784,0.2032,-0.9144,0.8341,-0.9724,-1.0139
0.6987,-0.3577,0.761,-0.5286,0.3876,0.1452,-0.172,1.4164,0.2892,-0.0163,0.6391,-0.9274,0.7737,-0.6947,-0.9149
0.5687,-0.0159,0.6599,-0.8148,0.7199,0.4525,-0.144,1.2098,-0.5894,0.0131,0.9583,-0.8593,0.4098,-0.9137,-0.5307
0.1637,0.1416,0.4803,-0.9648,0.6177,0.8396,0.04,0.9595,-0.4356,0.143,0.8578,-0.6603,0.6527,-1.21,-0.19
0.2674,0.1665,0.0633,-0.8687,0.8225,1.1981,0.024,0.9522,-0.5809,0.2766,0.8011,-0.5779,0.6618,-0.6638,-0.2267
0.1365,-0.135,-0.1268,-0.5553,0.7042,0.8774,-0.0133,0.6954,-0.3948,0.3628,0.3529,-0.4883,0.6697,-0.5003,-0.2515
0.0181,-0.5306,-0.6351,-0.3957,0.4934,0.9157,0.0561,0.81,-0.4767,0.359,-0.0283,-0.5755,0.6318,-0.4596,-0.5289
0.0822,-0.5854,-0.3403,-0.1959,0.3831,0.8367,0.0634,1.0265,-0.2786,0.2206,0.4337,-1.0042,0.1584,-0.1016,-0.6802
0.2883,-0.7032,-0.0781,-0.0102,0.347,0.5877,-0.2591,1.031,-0.1109,-0.0444,1.5018,-1.0008,0.2089,-0.5956,-0.2309
0.7012,-0.2376,0.4283,-0.2521,0.3332,0.3711,-0.291,1.0843,-0.2921,0.0691,1.4665,-0.5367,0.3858,-0.7538,0.0332
0.581,-0.4258,0.3747,-0.2378,0.4882,0.3607,-0.297,1.0171,-0.3118,0.0446,0.7114,-0.1943,0.4854,-0.4841,-0.1487
0.3402,-0.3091,0.184,-0.5341,0.5845,0.252,-0.3047,0.6087,-0.8061,0.6107,-0.0802,-0.3198,0.6745,-0.5483,-0.0844
0.2251,-0.3865,-0.2232,-0.6321,0.3957,0.6556,0.23,0.6506,-0.5737,0.5788,0.1006,-0.7338,0.6067,-0.2962,0.1277
0.3442,-0.9443,-0.2058,-0.4223,0.2552,0.5888,0.2066,0.6813,-0.199,0.4817,0.613,-0.7965,1.171,-0.0581,0.6105
0.766,-0.5268,0.0628,-0.4845,0.1347,0.4171,0.1865,0.5275,-0.0673,0.3845,0.4223,-0.7809,0.767,0.0824,0.6463
0.4548,-0.2555,-0.2486,-0.1066,0.224,0.4564,0.1369,0.1033,-0.5496,0.6778,0.6603,-0.7933,0.7759,0.1825,0.8531
0.345,-0.1863,-0.1847,-0.6206,0.0975,0.7874,0.0772,0.0837,-0.4656,0.6087,0.5095,-0.8009,0.8099,0.3732,0.7682
0.2418,0.3916,-0.309,-0.4895,0.189,0.5422,0.1477,-0.1767,-0.2677,0.4388,0.428,-0.8054,0.9463,0.5717,0.5608
0.4375,-0.025,-0.5141,-0.5832,0.2864,0.2887,0.0683,-0.2565,-0.4566,0.3903,0.0432,-0.8215,0.6418,0.1705,0.0917
0.263,-0.1722,-0.5614,-0.4505,0.0794,0.3155,0.3833,0.1558,0.2369,0.1067,0.0181,-1.0612,0.8921,0.0878,-0.1479
0.3578,-0.5341,-0.468,-0.4953,0.0922,0.0748,0.1553,0.3666,-0.0023,-0.052,-0.1088,-1.2035,1.0658,0.0638,-0.1831
0.0953,-0.5918,-0.8981,-0.7281,0.0373,0.3065,0.1905,0.2647,-0.2049,-0.1696,-0.3085,-1.3514,1.1657,0.0863,-0.3833
0.0125,-0.6831,-1.121,-0.5841,0.0399,0.4028,0.0389,0.1453,0.0515,-0.3311,-0.0118,-1.3376,1.2582,0.4962,-0.4947
-0.1671,-0.6054,-0.7024,-0.5842,0.0599,0.3885,-0.0317,-0.1487,0.4791,-0.2477,0.018,-1.288,0.9672,0.2227,-0.2547
-0.027,-0.5965,-0.7505,-0.065,-0.0007,0.4879,-0.1857,-0.4413,0.1218,-0.2111,-0.0164,-1.2648,1.0216,0.4444,-0.5351
0.249,-0.4516,-0.9593,-0.225,0.0765,-0.0378,-0.139,-0.4437,0.104,-0.2181,0.0234,-1.4589,0.5561,0.035,-0.8108
0.3258,-0.3824,-1.114,-0.7384,0.1147,-0.202,0.0777,0.3711,0.594,-0.1161,-0.3906,-1.4901,0.6762,-0.1301,-0.4112
-0.0298,-0.6092,-0.2409,-0.3876,-0.0845,-0.3242,0.0139,0.8825,0.9831,-0.1485,0.0335,-1.5861,0.5459,-0.001,-1.1246
0.4412,-0.64,0.3243,-0.598,0.2662,-0.4056,-0.2667,0.9442,0.6466,-0.5279,0.0727,-1.5317,0.3093,-0.3928,-1.4635
0.1298,-0.4533,0.3049,-0.8637,0.2876,-0.2682,-0.2322,1.206,0.0521,-0.2599,0.5712,-1.4524,1.0284,-1.1844,-1.1116
0.09,-0.1102,0.4934,-1.0396,0.2987,0.0987,-0.091,0.9943,-0.2433,-0.4006,0.6715,-1.1881,0.4483,-1.4703,-0.9023
0.5044,-0.0123,0.2307,-0.9284,0.4187,-0.0552,-0.118,1.3511,-0.0691,-0.406,0.3296,-1.1058,0.2338,-1.3822,-0.5433
0.4593,-0.2169,0.3801,-0.8312,0.535,0.1535,0.0177,1.7016,0.0464,0.2597,0.8236,-1.0616,0.5531,-1.351,-0.5267
0.0801,-0.2392,0.6719,-0.8562,0.5912,0.2103,-0.1508,1.2218,-0.416,0.2598,0.7717,-0.9136,0.7564,-1.5992,0.0515
-0.0579,-0.7585,0.2872,-0.8936,0.5822,0.5217,-0.0819,1.0023,-0.6815,0.3761,0.4213,-0.7457,0.5485,-1.1668,-0.3283
0.1714,-0.6656,0.5636,-0.7111,0.4165,0.7027,-0.0648,0.8902,-0.3642,0.4928,0.7318,-0.8514,0.529,-1.0957,-0.1488
-0.0429,-0.3285,-0.1552,-0.8938,0.4596,0.7583,-0.062,0.5683,-0.7131,0.6688,0.8405,-0.8213,0.53,-0.8645,0.1358
0.7747,-0.2584,-0.281,-0.7261,0.3264,0.1379,-0.0829,0.6633,-0.5958,0.5589,0.6291,-0.6153,0.1254,-0.6218,0.0789
0.3358,0.0791,-0.4911,-1.2814,0.0797,0.1529,-0.0644,0.8681,-0.0574,0.412,0.1314,-0.8261,0.0511,-0.7148,-0.0538
0.2518,-0.4892,-0.6277,-0.8904,0.1775,0.6402,-0.1055,0.8481,0.2416,-0.0969,0.3563,-0.9752,-0.2825,-0.5834,-0.2402
0.6722,-0.4037,0.8508,-1.036,-0.0582,0.5499,0.0661,1.0524,0.6897,-0.4758,0.3692,-0.9539,-0.3762,-1.0029,-0.4875
0.5719,0.4022,0.7184,-1.1045,0.37,0.4492,0.0468,1.2847,-0.4385,-0.057,0.4384,-1.0586,0.1363,-1.0529,-0.4216
0.5546,0.3652,0.6269,-1.4516,0.6368,-0.1986,-0.0598,1.3371,-0.1633,-0.3285,0.8537,-0.9653,-0.1064,-1.1822,-0.022
0.0734,-0.4481,0.5852,-1.5148,0.6999,-0.0371,0.0362,1.3746,-0.3299,-0.1417,0.671,-0.7955,0.2114,-0.9277,-0.0174
-0.0198,-0.4891,0.443,-0.9515,0.7365,0.2671,0.1814,1.1851,-0.4594,0.6955,1.1611,-0.8654,0.2451,-0.8371,0.4321
0.3581,-0.1071,0.49,-0.663,0.6996,0.301,0.1173,0.8764,-0.5177,0.8242,1.2409,-0.7415,0.6873,-0.3956,0.6738
0.2089,0.1869,0.3467,-0.8047,0.5175,0.3688,0.1261,0.4231,-0.7818,0.4695,1.0581,-0.6361,1.0015,-0.3191,0.7136
0.4513,0.1752,-0.5846,-1.1893,0.4276,0.2566,0.1817,-0.0741,-0.734,0.6852,0.9868,-0.6262,1.0366,0.0165,0.5596
0.2779,0.1651,-0.7482,-1.7084,0.1982,0.0594,0.2456,-0.5008,-0.0029,0.6122,0.0833,-0.661,1.0516,0.504,0.4813
0.2108,-0.228,-0.7457,-1.1857,-0.0805,0.0358,0.1575,-0.4732,0.1572,0.494,-0.1581,-0.9505,1.1356,0.9339,0.1439
0.3464,-0.5441,-1.1721,-0.8434,-0.0925,-0.2524,0.1308,-0.3796,0.3171,0.3774,0.2271,-1.3187,1.2665,0.7838,0.0417
0.2923,-0.257,-1.1973,-1.1266,-0.2698,-0.1816,0.0869,-0.5757,-0.1759,0.4225,-0.0304,-1.4666,1.2295,0.5335,0.1045
0.1711,-0.3461,-1.2204,-0.8579,-0.1877,0.2791,0.042,-0.6784,0.4358,0.0488,0.2211,-1.5684,1.3111,0.8319,0.2625
0.5688,-0.5042,-0.8781,-0.1893,-0.2552,-0.3448,-0.0901,-0.7293,-0.038,0.1519,0.6364,-1.5379,1.3108,0.5397,-0.0052
0.2511,-0.2017,-1.1502,-0.5141,-0.295,0.3108,-0.2059,-0.8694,-0.0047,0.0549,0.4993,-1.4575,0.9729,0.9067,-0.313
-0.1264,-0.0835,-1.7891,-0.7254,-0.3462,1.6765,-0.2678,-1.8709,-0.1365,-0.4238,0.0545,-1.4185,1.0829,1.0634,-0.647
-0.0333,-0.5394,-2.392,-0.6876,-0.6761,1.3319,-0.3723,-1.8652,0.0993,-0.7284,-0.0084,-1.9303,1.4071,1.4736,-0.9653
0.514,-0.7737,-2.2051,-0.6144,-0.7331,0.8151,-0.273,-1.9681,0.6382,-0.8577,-0.744,-1.7038,0.2278,1.1433,-1.4053
-0.02,-1.0361,-3.1064,-0.3095,-0.6381,1.3086,-0.759,-1.3549,1.0837,-0.6492,-0.4657,-2.0521,0.5121,0.9135,-1.3718
0.3313,-1.4452,-2.8325,-0.2928,-0.7353,0.6027,-0.5749,-0.8423,0.971,-1.3174,-0.4636,-2.1021,0.7329,0.8802,-1.8224
0.2174,-1.3298,-1.8497,-0.5522,-0.5929,0.5116,-0.5644,-0.7221,1.2251,-1.2002,-0.1527,-2.0434,0.2046,0.7958,-1.8593
0.269,-0.6382,-1.3892,-0.8025,-0.2991,0.4624,-0.6954,-0.4507,1.3546,-0.0234,0.1076,-2.0857,0.2501,0.6901,-1.1718
0.1679,-0.5502,-1.1442,-0.1145,-0.2023,0.3028,-0.4806,-0.306,1.0171,-0.2684,0.2927,-1.8005,0.2439,0.1639,-1.0385
0.3153,-0.822,-1.1641,-0.4702,-0.1595,0.414,-0.5257,0.1035,0.6207,-0.3641,0.4702,-1.8678,0.2109,-0.0613,-0.5802
0.5059,-0.3592,-0.7012,-0.6365,0.2522,0.4449,-0.2725,0.205,0.646,-0.104,0.5002,-1.7138,0.1438,0.0349,-0.2512
0.7675,-0.3912,-0.7018,-0.8234,0.2373,0.0251,-0.2009,0.4301,0.3382,-0.1031,0.5595,-1.7023,0.2222,-0.3386,-0.1877
0.9074,-0.2305,-0.314,-0.7559,-0.0095,0.1973,-0.2866,0.6809,0.4733,-0.1324,0.9893,-1.6378,0.487,-0.5701,0.218
0.9392,-0.1475,-0.1114,-1.0585,0.0311,0.0502,-0.4946,0.5404,0.0666,-0.0124,0.6475,-1.4256,0.5482,-0.4678,-0.0315
0.5337,-0.1878,-0.0776,-0.869,0.312,-0.2307,-0.3862,0.6902,0.1282,-0.1258,1.1141,-1.3259,0.4479,-0.168,-0.0979
0.1269,-0.4332,-0.0301,-1.0851,0.4343,-0.0165,-0.3194,0.5656,-0.389,-0.2156,0.9533,-1.1259,0.5312,-0.412,0.352
0.2267,-0.9274,-0.2627,-0.9128,0.6541,0.074,-0.1915,0.4694,-0.1804,0.3058,1.0869,-1.0192,-0.0521,-0.1121,0.473
0.2814,-0.404,0.0395,-0.5388,0.6234,0.2991,0.0054,0.4963,0.2797,0.689,1.1493,-0.7362,0.3126,-0.2303,0.4548
0.4298,0.0849,-0.1035,-0.5503,0.5545,-0.3007,0.0532,0.8685,0.0974,0.6202,1.9075,-0.6944,0.0978,-0.6977,1.2025
0.4704,0.2759,-0.0444,-1.2698,0.3676,-0.1403,0.1182,0.9621,-0.3494,0.4775,1.206,-0.5141,0.4955,-0.8536,0.873
0.6676,-0.2286,0.5119,-1.1933,0.0839,-0.0066,0.2321,1.1817,-0.1581,-0.03,0.9539,-0.6026,0.4514,-0.7436,0.6027
0.7759,-0.027,1.1571,-1.6075,0.4319,0.0517,0.0826,1.4431,-0.2717,0.0761,0.8322,-0.7675,0.6595,-0.1213,0.6537
0.3531,-0.1776,1.1508,-1.7554,0.5827,-0.0637,-0.1277,0.9847,-0.4169,0.2482,0.8869,-0.6166,0.5115,-0.2949,0.8568
0.6222,0.0039,1.1996,-1.0799,0.597,-0.0601,0.2006,0.7771,-0.7736,0.9364,1.4995,-0.5204,0.2373,0.0444,1.3135
0.3095,0.1358,0.3721,-0.9183,0.6041,-0.3281,0.2253,0.2744,-0.5961,1.2832,1.2909,-0.2912,0.6924,0.25,1.776
0.1824,0.3471,-0.0352,-1.121,0.3294,-0.0792,0.018,0.0548,-0.6729,1.3353,0.6879,-0.2503,0.9942,0.4551,2.014
0.4705,0.3747,-0.2991,-1.4746,0.1389,0.0738,-0.0214,-0.3784,-0.2937,0.9413,0.024,-0.4418,-0.3524,1.0239,1.7446
0.408,-0.9038,-0.9315,-0.932,0.0822,0.287,-0.1417,0.1003,0.4986,0.87,-0.0758,-0.9604,0.9037,1.3891,1.113
0.5026,-0.7033,-0.4063,-0.8756,-0.1462,0.3293,-0.1816,0.3599,0.7623,0.5437,-0.1338,-1.2766,0.5354,1.1765,0.4961
0.302,-0.7001,-0.3077,-0.9174,0.0417,0.1231,-0.0507,0.2413,0.522,0.1856,0.1575,-1.4736,0.6583,1.0533,0.2757
0.4699,-1.0186,-2.7191,-0.6331,0.1159,0.4945,0.0251,0.0237,0.4248,0.4689,-0.2993,-1.6522,0.7757,0.6618,0.5866
-0.1465,-1.3216,-1.9387,-0.6015,-0.1918,0.896,-0.0659,0.2597,1.9669,0.1383,-0.2722,-1.8684,0.6644,0.9385,-0.2379
0.2505,-1.1199,-0.4797,-0.4123,-0.1848,0.7306,-0.4364,-0.0316,1.2982,-0.3027,-0.3314,-2.1064,0.9927,0.5167,0.1381
0.4323,-0.9315,-0.6673,-0.5311,0.0043,0.4782,-0.3192,0.0617,0.8418,-0.2014,0.3488,-2.1673,0.5624,0.2763,-0.2612
0.3857,-0.7948,-0.6578,-0.4049,0.136,0.7689,-0.1865,0.1928,1.1511,-0.8724,-0.0645,-1.6735,0.3298,0.0809,-0.3146
0.7962,-0.6966,-0.5952,-0.5739,0.3683,-0.1214,-0.0108,0.8073,1.0072,-0.4866,0.2707,-1.6463,0.0252,-0.0551,-0.3226
0.1965,-0.586,-0.0388,-0.7364,0.4966,0.4736,0.0768,0.8271,0.9989,0.0335,-0.0377,-1.6483,0.4321,-0.3203,0.3608
0.3039,-0.8835,-0.1933,-0.7727,0.3503,0.3465,-0.0841,1.1174,0.5114,-0.1161,0.3115,-1.7392,0.4702,-0.73,0.4581
0.4528,-0.7469,0.4586,-0.8006,0.4835,0.0967,-0.1235,1.539,0.4769,-0.1159,0.5183,-1.7274,0.4884,-0.7175,0.1522
0.5054,-0.5681,0.7385,-1.0748,0.6316,-0.354,-0.1828,1.9346,0.51,-0.0976,0.3574,-1.1259,-0.4967,-0.5172,0.0753
0.5185,-0.6041,0.8457,-1.0863,0.6926,-0.1,-0.291,2.3692,0.6238,-0.2348,0.9865,-1.1682,-0.2494,-0.5993,0.2743
0.2905,-0.0922,1.2953,-1.2238,0.6398,0.0952,-0.1384,2.2226,0.1056,0.0151,0.9605,-0.9694,-0.2407,-0.9441,0.7288
0.3287,-0.3401,1.7371,-1.1964,0.6113,0.0951,-0.2666,2.1807,-0.2205,-0.2911,0.9802,-0.7286,0.0487,-1.1363,0.8996
0.4957,-0.9667,1.6848,-1.0063,0.7758,-0.1478,-0.0262,2.1048,-0.8854,0.1959,1.471,-0.7085,0.0401,-0.874,1.0647
0.11,-0.4805,1.3975,-1.0266,0.6424,-0.1616,-0.0797,1.7956,-0.7518,0.724,1.6864,-0.7446,-0.5711,-0.7791,1.8808
0.083,-0.0345,1.1129,-1.1637,0.7608,-0.0005,0.0364,1.8422,-1.0858,0.8306,1.6054,-0.4911,-0.4182,-0.3468,1.84
-0.0729,-0.0848,0.7154,-1.707,0.7273,0.1211,0.1166,1.1686,-0.7517,0.3789,1.2856,-0.3114,-0.1647,-0.2867,1.7394
0.1086,-0.3319,0.1516,-1.7435,0.6027,0.177,0.1675,0.9764,-0.2482,0.1359,1.1835,-0.3839,-0.2454,0.5032,1.592
