0.000,0.000,0.000,0.000,-0.000,0.122,0.000,1.160,0.000,0.000,0.000,0.013,-0.015
55.396,0.298,0.000,0.199,-0.001,9.945,-1.629,0.000,1.092,-0.000,0.000,0.000,-0.020
0.000,0.000,502.545,-15.041,0.000,0.000,-222.893,55.895,111.543,0.857,0.000,0.000,0.000
0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.841,0.000,0.000
27.483,0.000,0.000,0.000,0.000,-23.500,0.000,0.151,0.032,0.000,-0.644,0.872,0.000
78.163,0.000,0.000,0.279,0.000,0.000,0.000,0.000,-0.128,0.000,-1.261,-0.991,0.804

-0.639,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8.059,-0.231,0.000,-0.264,-0.000,0.000,0.095,-0.095,0.053,0.000,0.000,0.000,0.000
0.000,-0.029,-0.523,0.000,0.000,0.000,-0.018,0.016,0.008,0.000,0.000,0.000,0.000
0.000,1.097,0.147,-0.398,0.000,0.000,-0.288,0.000,0.000,0.000,0.000,0.000,0.000
0.000,524.640,60.890,0.000,-0.548,0.000,-216.943,0.000,0.000,0.158,0.000,0.000,0.000
0.099,0.000,0.000,0.000,0.000,-0.952,0.000,0.000,0.000,0.000,0.000,-0.001,0.000
18.905,0.162,-0.189,0.000,-0.000,0.000,-0.570,0.047,-0.237,-0.000,0.000,0.048,-0.029
0.000,0.000,-0.137,0.009,0.000,0.000,-0.045,-0.781,0.040,-0.000,0.000,0.018,-0.009
-55.488,0.116,0.000,-0.221,0.001,-10.511,1.343,0.000,-0.660,0.000,0.000,-0.013,0.000
-49.496,230.964,-569.430,0.000,0.000,-743.426,83.227,0.000,0.000,-0.588,0.000,0.000,5.009
-0.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.443,0.000,0.000
0.000,0.000,-0.191,-0.002,0.000,21.965,0.000,0.000,0.000,0.000,0.000,-0.419,0.000
-79.064,0.000,1.548,-0.278,0.000,0.000,0.000,0.000,0.440,0.000,0.610,0.488,-0.409

0.291,0.002,0.000,0.000,0.000,-0.045,0.000,0.000,0.000,0.000,0.000,0.000,-0.000
-4.476,-0.323,0.373,0.211,0.000,-1.825,0.000,-0.072,-0.024,0.000,0.078,0.000,-0.005
0.000,-0.021,0.222,0.022,0.000,0.000,0.011,0.000,0.000,-0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.108,0.000,0.000,0.175,0.000,-0.068,0.000,0.000,0.000,0.006
0.000,-429.515,0.000,65.815,0.217,0.000,192.349,0.000,-53.171,0.000,0.000,-21.273,20.259
0.000,0.000,0.001,0.000,0.000,0.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.044,0.000,3.222,0.061,0.000,0.216,0.000,0.000,0.009,0.000
0.000,-0.063,0.000,0.000,0.000,0.000,0.061,0.562,-0.038,0.000,0.000,0.013,-0.010
27.238,0.000,-0.431,0.000,-0.000,0.000,-0.297,0.000,0.098,-0.000,0.000,0.000,0.000
0.000,0.000,0.000,-55.453,0.051,0.000,-230.129,0.000,102.001,0.288,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.139,0.000,0.005
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.418,0.158,0.028
30.619,0.000,-1.506,0.076,0.000,0.000,0.722,0.000,-0.396,-0.001,0.000,-0.042,0.000
