x0,x1,x2,x3,x4
-0.6897,-0.9184,1.327,0.5398,-0.9784
-0.5778,-0.5716,1.3756,-0.1784,-1.1612
-0.8666,-0.2007,2.0799,-0.0974,-1.3978
-0.2776,-0.3153,1.3369,-0.0699,-1.416
-0.4734,-0.352,1.2391,-0.3062,-1.1413
-0.3191,0.3496,1.0627,-0.3975,-0.9651
-0.2778,0.1159,0.8895,-0.4051,-1.078
-0.3743,0.6218,0.5243,-0.1952,-1.0087
-0.3133,1.0284,0.7228,0.2597,-1.0419
-0.3566,0.5065,0.8699,-0.1772,-0.7243
-0.115,0.4817,0.7659,-0.3983,-1.0096
-0.1226,0.2108,0.6084,-0.2752,-1.5858
-0.245,0.0164,0.4164,-0.0651,-0.9755
-0.0142,0.1688,0.358,0.2644,-0.7432
0.1705,0.1454,0.3508,0.068,-0.5408
-0.2146,0.1158,-0.883,-0.005,-1.054
-0.2698,0.1076,0.1384,-0.1463,-0.4581
-0.2727,0.4816,0.1418,-0.2347,0.065
-0.6151,0.5323,1.3191,0.0719,-0.1725
-0.3405,0.5207,1.5425,-0.0076,-0.1825
-0.4019,0.5303,1.3282,-0.1689,-0.9197
-0.7464,0.5269,1.22,0.0059,-0.6859
-0.4683,0.7176,0.8053,-0.0799,-0.8175
-0.5793,0.4882,0.3645,-0.1507,-0.784
-0.4816,0.7727,0.6165,0.1236,-0.4817
-0.4173,0.4871,0.6221,0.3736,-0.5635
-0.3912,0.299,0.8449,0.255,-0.6793
-0.067,-0.2745,0.8493,0.0453,-0.4028
-0.0035,0.1329,0.761,-0.195,-0.289
-0.0416,0.8173,0.897,-0.2107,-0.3049
0.1073,0.4489,0.957,-0.4468,-0.4109
0.2007,0.6198,0.3502,-0.3313,-0.7249
0.2666,0.469,-0.0925,-0.5182,-0.5174
0.2346,0.5713,-0.6299,-0.5236,-0.5396
0.2271,0.9473,0.3021,-0.3116,-0.0884
0.319,0.7112,0.8917,-0.4647,-0.2983
0.4135,0.5327,0.7703,-0.4583,-0.953
0.1773,0.2877,0.2475,-0.2084,-0.7833
0.0798,0.606,0.2122,-0.1543,-1.0553
0.1681,0.7823,0.2389,-0.2126,-0.6497
0.4199,0.7039,0.171,0.1466,-0.5517
0.1791,0.7646,0.316,0.0136,-0.3847
0.2383,0.6556,0.6353,-0.0933,-0.5991
0.0914,0.3333,0.5439,-0.0841,-0.4318
-0.1568,0.386,0.6022,-0.2461,-0.5093
-0.3053,1.1513,0.2345,0.1672,-0.4423
-0.2607,0.8896,0.4836,-0.0243,0.0715
0.1018,0.8775,0.5168,-0.2275,0.3694
0.3341,0.5506,0.5718,-0.0801,0.0047
0.0705,0.6308,0.8748,-0.1744,0.0575
0.0526,0.9109,1.0222,0.1125,-0.7392
-0.0955,1.0289,1.3035,-0.2051,-0.7782
0.1092,1.0675,0.7208,-0.1992,0.4029
0.0808,1.048,0.4996,-0.3028,0.0356
-0.0058,0.7405,0.4091,-0.5083,0.1119
0.1548,0.9809,0.5901,-0.3091,0.1246
0.2619,0.9228,0.7128,-0.3149,0.1112
0.2268,0.9242,0.4408,-0.485,-0.2595
0.1569,1.1347,0.5816,-0.3709,-0.0161
0.3424,1.3057,0.932,-0.1949,-0.502
0.095,0.9755,0.8349,-0.1883,-0.3982
-0.1522,0.7629,0.7623,-0.2414,-0.1893
-0.1519,0.6224,1.2459,-0.1146,-0.4225
0.0196,0.6519,1.0193,-0.3096,-0.4448
0.1376,0.73,0.6285,-0.4915,-0.6209
-0.2255,0.6253,1.5923,-0.1159,-0.5888
-0.1041,0.7547,1.3488,0.109,-1.1927
0.007,0.5063,0.3778,-0.0892,-0.956
-0.0818,0.4528,0.4715,-0.1188,-0.4836
0.0999,0.7215,1.3797,-0.0767,-0.3869
0.037,0.6504,1.1968,-0.2479,-0.4164
0.227,0.4169,0.6267,-0.1829,-0.5534
0.0822,0.8315,0.9286,0.1948,-0.2864
0.2974,0.8579,0.8628,0.0748,-0.5378
0.0385,0.8688,0.5195,-0.249,-0.6973
-0.1309,0.8061,0.8679,-0.1251,-0.5308
-0.1146,1.3412,0.6134,-0.0891,-0.465
0.0486,0.9078,0.7736,-0.1217,-0.3155
0.1893,0.7451,0.203,-0.0118,-0.2419
0.4002,0.7708,0.5142,-0.3756,-0.1352
0.4377,0.9,0.3777,-0.5727,-0.6035
0.7512,1.0986,0.3783,-0.4297,-0.3399
0.8057,0.8523,0.0257,-0.2823,-0.1101
0.528,0.695,-0.0799,-0.4373,-0.1058
0.6403,0.9327,-0.3246,-0.1085,-0.4225
0.3238,0.8533,-0.1276,-0.2378,-0.3944
0.0558,0.5288,0.1247,0.2464,-0.7062
-0.2344,0.8391,0.8825,0.1635,-0.5357
-0.1329,0.4374,0.8778,-0.3123,-1.1345
-0.3142,0.2745,0.8584,0.0364,-0.8465
-0.3999,0.6096,1.1088,0.0987,-0.7799
-0.2188,0.992,0.9726,-0.0627,-0.7542
-0.0069,0.5986,0.9975,-0.2146,-0.8686
-0.1526,1.1417,0.8298,-0.2637,-0.8055
-0.2064,0.8862,0.9675,-0.4537,-0.7205
0.0031,1.0313,1.4032,-0.2864,-1.0136
0.1401,1.0276,0.6664,-0.3691,-1.0969
0.3651,1.2452,0.2985,0.247,-0.8243
0.2825,1.1503,0.882,0.1097,-0.6495
0.2673,0.3215,0.6294,-0.1336,-0.8784
0.3841,0.5845,0.6701,0.059,-0.6488
0.2221,0.6123,0.4573,-0.0231,-1.0068
0.1566,0.5761,0.585,-0.2344,-0.763
0.2178,0.2818,0.1944,-0.1684,-0.7795
0.0214,0.7317,0.2856,0.068,-0.9038
0.1034,0.7711,0.4746,-0.3724,-0.364
0.18,1.0289,0.5207,-0.4373,-0.3266
0.0573,0.9568,0.2459,0.5815,-0.7368
-0.1721,0.2642,-0.0398,0.0535,-0.3572
-0.1862,0.1478,-0.0021,0.0761,-0.0806
0.2927,0.3028,-0.2721,-0.7486,-0.4939
0.6788,0.9816,-0.2586,-0.5791,-0.3584
0.6319,0.8766,-0.9653,-0.6049,-0.3405
0.9003,1.1671,-0.7841,-0.2411,-0.0044
0.5492,1.0288,-0.6267,-0.221,0.4435
0.1715,0.8919,-0.3375,-0.1781,-0.1737
0.3503,1.1662,-0.3131,-0.078,0.3324
0.2951,1.267,0.5653,-0.216,0.1898
0.0278,1.4756,0.3793,-0.2078,-0.4031
0.4696,1.221,-0.3369,-0.3187,-0.3436
0.3136,1.1766,-0.4813,-0.0327,-0.0674
0.4802,1.2469,-0.3409,-0.1668,-0.2338
0.2607,0.6873,-0.633,-0.0842,-0.4207
0.4559,0.8738,-0.0486,-0.0415,-0.067
0.2369,0.7503,-0.2342,0.0603,-0.0663
0.2934,0.7434,-0.3075,-0.2793,0.2142
0.435,1.0362,0.0629,-0.2743,-0.2635
0.3434,0.6586,0.094,-0.4731,-0.3031
0.0448,0.8965,-0.045,-0.2297,-0.4117
-0.0686,0.7491,-0.0814,-0.3856,-0.779
-0.091,0.8961,-0.176,-0.2162,-0.1301
0.0293,0.9561,-0.4804,-0.1157,-0.5906
0.3366,0.6686,0.3382,-0.1427,-0.0903
0.2901,0.2635,-0.0975,-0.1981,-1.0816
0.1471,0.7004,0.1429,-0.0268,-0.568
-0.0638,0.9042,0.4234,0.0629,-0.6741
-0.171,0.9589,0.5675,-0.1547,-0.235
-0.1163,0.9942,-0.2227,-0.7704,-0.3344
0.0857,0.7819,-0.3555,-0.2867,-0.2932
0.2256,0.9116,-0.3021,-0.3132,0.0425
0.1653,0.8478,-0.2251,-0.2632,0.0698
0.2395,0.6841,-0.08,-0.2371,0.3956
0.1928,0.5753,-0.0652,-0.1668,0.2648
0.1803,0.7835,-0.2975,0.0304,-0.292
0.3129,0.7528,0.007,-0.1503,-0.2478
0.0853,0.5443,0.4864,0.1495,-0.198
-0.1171,0.7877,0.4093,0.0118,-0.852
-0.3099,0.1191,0.6655,-0.0628,-0.7341
0.1223,0.7348,0.148,-0.0338,-0.9015
0.0099,0.5707,0.0564,-0.2295,-0.7451
0.0957,0.7365,0.4532,0.0947,-0.677
0.0997,0.5169,0.2944,-0.4152,-1.0404
0.0213,0.6465,0.1237,-0.1322,0.0766
-0.2251,0.5196,0.0586,0.2833,-0.2827
-0.5421,0.2056,0.6934,0.1217,-0.183
0.1987,0.4043,-0.3383,-0.0157,-0.5508
0.0705,0.022,0.1186,-0.5339,-0.3476
0.0521,0.0155,0.2653,-0.1973,-0.3112
-0.0193,-0.1138,1.0362,-0.22,0.0526
-0.1464,-1.3361,0.4838,0.055,-0.6981
0.0312,-0.4389,0.2032,-0.3187,-0.6426
0.1277,-0.2246,-0.1183,-0.6074,-0.5375
0.1963,0.5363,0.4337,-0.6178,-0.0429
0.3611,0.9084,0.1092,-0.3797,-0.3704
0.4526,0.6047,0.0558,-0.3574,-0.3927
0.6078,0.8225,-0.2894,-0.8835,-0.5955
0.3961,1.3894,-0.5476,-0.281,-0.8148
0.0854,1.0938,-0.073,-0.2844,-0.6949
0.4407,0.5875,-0.0884,-0.3895,-0.4851
-0.0925,0.4632,0.4185,-0.0629,-0.333
-0.076,0.6334,0.4168,0.0559,-1.6512
-0.2003,-0.158,0.9595,0.031,-1.4468
-0.0038,-0.4148,0.6797,-0.6191,-1.4257
0.1257,0.2556,0.2469,0.0697,-1.276
0.0013,0.2223,0.1642,0.4048,-0.761
0.0879,-0.1903,0.0992,0.1629,-0.687
0.1027,-0.4489,0.1568,-0.2518,-0.4647
0.1469,-0.1706,0.4964,-0.0364,-0.5829
0.1359,0.3008,0.1773,0.3839,-0.6995
-0.111,0.4637,-0.0333,0.0353,-0.3307
-0.0985,0.102,0.8307,-0.1734,-0.1652
0.288,0.3265,0.52,-0.1095,-0.8455
0.0411,0.2207,-0.0761,-0.095,-1.1958
0.1433,-0.0447,0.139,-0.476,-0.6135
0.2377,0.6815,-0.0417,-0.45,-0.712
0.9386,1.1906,-0.4403,-0.4867,-0.4662
0.8926,0.7745,-0.5953,-0.3898,-0.2583
0.3575,0.5219,-0.6351,-0.3411,-0.0717
0.1183,0.693,-0.695,-0.1607,-0.127
0.0677,0.4949,-0.3998,0.2333,-0.567
-0.013,0.351,-0.2769,0.2452,-0.3507
-0.6119,0.2138,0.3423,0.5531,-0.1132
-0.6958,-0.0551,1.7549,0.2364,-0.4495
-0.2353,-0.1266,1.0644,0.1301,-0.9719
-0.1364,0.3931,1.1843,0.1645,-0.9303
-0.0179,0.5688,0.7953,-0.559,-1.3598
-0.021,0.8115,0.2077,-0.6298,-1.3847
0.0152,0.304,-0.2827,0.0276,-1.0905
0.0609,0.2982,-0.3906,0.0829,-0.6498
-0.0201,0.273,-0.6261,0.1327,-0.5126
-0.0055,0.422,-0.4359,-0.1765,-0.3064
0.0191,0.5481,-0.1576,-0.3457,-0.0545
0.0976,0.2332,0.0573,-0.1009,-0.3233
-0.3633,0.6503,0.4921,0.1903,-0.4924
-0.1395,0.6401,0.6596,0.1428,-0.6045
-0.0694,0.5288,0.4853,-0.2366,-0.0156
0.2588,0.709,0.127,-0.5404,-0.3877
0.3162,0.6864,-0.2171,-0.3857,-0.147
0.1811,0.794,-0.3742,-0.0093,-0.1525
0.5293,0.6166,-0.794,-0.0469,-0.6338
0.4648,0.7207,-0.6076,-0.1045,-0.4404
0.6049,0.6915,-0.5956,-0.1964,-0.7936
0.0975,0.5513,-0.5727,-0.1677,-0.5128
0.1589,0.6335,-0.9454,-0.0019,-0.1411
0.0564,0.3668,-0.7156,-0.2563,-0.1544
0.1121,0.3751,-0.7583,-0.1521,0.3272
-0.0696,0.2928,-0.3674,-0.3011,0.1435
0.0364,0.2207,0.2525,-0.9024,-0.093
0.6384,0.1244,-0.2614,-0.4789,-1.058
0.9858,0.2421,-0.0941,-0.4926,-0.948
0.8118,0.227,-0.6287,-0.3763,-0.618
0.5897,-1.343,-0.4592,0.1898,-0.2363
0.7138,-0.5378,-0.2359,-0.172,-0.389
0.209,0.3017,-0.0474,-0.1545,-1.0601
0.1585,-0.0933,-0.3326,-0.0217,-1.0935
0.0366,0.0917,-0.2125,0.2232,-0.8299
0.0335,-0.1807,-0.2172,0.4339,-0.5625
-0.1306,0.0146,0.1526,0.3253,-0.5892
-0.0882,0.0878,0.1241,0.1726,-0.3929
-0.0022,-0.1208,-0.2263,0.4452,-0.3865
0.1131,0.2254,-0.0044,0.0126,-0.1088
0.1993,0.2805,-0.3153,-0.3334,-0.1835
0.1157,0.2263,-0.1572,0.0667,-0.3658
0.1076,0.2865,-0.0582,0.2358,-0.4027
0.2292,0.3542,-0.0051,0.3934,-0.7796
0.1005,0.2285,0.2921,0.4169,-0.7829
0.5773,0.073,0.1726,0.1244,-0.6824
0.315,0.0244,-0.3477,-0.8698,-1.437
0.3797,-0.3648,-0.9032,-0.3299,-0.9914
0.4026,0.3474,-0.8448,0.5122,-0.6642
-0.0114,0.1348,-0.7017,0.4195,0.1451
0.1442,0.412,-0.8222,0.4954,-0.0587
0.0099,0.3375,-0.5002,0.5608,-0.1149
-0.2745,0.4047,0.1086,0.0636,-0.2478
-0.1861,0.2947,-0.181,0.1681,-0.4429
-0.3538,0.189,-0.434,0.3391,-0.474
-0.2052,0.1297,0.0189,0.4425,-0.444
0.0882,0.5114,-0.3825,0.3623,-0.6706
0.0027,0.1161,-0.172,0.3712,-0.6067
-0.0774,-0.2978,0.072,0.4707,-0.7287
-0.1117,-0.4349,-0.0108,0.3853,-0.9662
0.0211,-0.2456,-0.3203,0.1292,-0.7903
-0.2484,-0.4241,-0.1743,0.5012,-0.9884
-0.2511,-0.8202,-0.3371,0.3361,-0.7222
-0.3515,-0.6287,-0.2329,0.4405,-0.59
-0.3545,-0.4117,-0.3221,0.3433,-0.6256
-0.1086,-0.2511,-0.8284,0.455,-0.6286
-0.0914,-0.1813,-0.6432,0.2899,-0.0269
-0.1163,-0.0073,-0.2766,-0.3389,0.3247
0.3403,0.0995,-0.7068,-0.175,0.0774
0.5824,0.4706,-0.8675,-0.4055,-0.0179
1.5189,0.4498,-1.3168,-0.6283,-0.0304
1.2783,0.7599,-2.0369,-0.3776,0.3505
1.1284,0.8017,-1.9726,-0.1991,0.1133
0.7343,1.2619,-2.0794,0.0874,0.2713
0.2397,1.1397,-1.6181,0.1045,0.4349
0.0471,0.6521,-1.3635,-0.0097,0.4117
0.0227,0.5337,-1.2149,0.1486,0.0503
-0.0122,0.7836,-1.1612,0.4766,0.5309
-0.1506,0.8956,-0.8784,0.3326,0.1458
-0.1167,0.7815,-0.8773,0.16,0.0463
-0.0713,0.4516,-0.6603,0.2712,-0.1459
0.0994,0.2536,-0.5239,0.682,-0.4075
-0.2786,0.1435,-0.7297,1.091,-0.3689
-0.4854,0.1543,-0.8538,0.1079,-0.4417
-0.2942,0.1507,-0.4662,-0.2446,0.07
-0.2705,0.6524,-0.5093,0.3854,-0.444
-0.4228,0.317,-0.4204,0.0254,-0.4737
-0.1525,-0.2435,-0.3336,0.1627,-0.7251
-0.1614,-0.1347,-0.7674,0.2444,-0.1061
-0.0302,0.1296,-0.7936,-0.0123,-0.0859
0.1978,0.4166,-0.922,0.1602,-0.2272
-0.0889,-0.0784,-1.2116,0.2274,-0.2649
-0.1559,-0.0363,-0.8025,0.2343,-0.1166
-0.2447,0.0461,-1.6753,-0.0485,-0.2236
-0.0556,0.3334,-1.2538,0.3164,0.2337
0.1877,0.2186,-1.2792,0.1674,0.7528
-0.2913,0.0861,-1.2932,0.4624,0.3129
-0.3355,0.1012,-1.078,0.5331,0.3116
-0.2125,-0.3228,-1.0249,0.5212,0.099
-0.2555,-0.664,-1.1507,0.6092,0.0272
-0.3107,-0.5127,-1.0157,0.5694,-0.0589
-0.4549,-0.2923,-0.5208,0.4531,-0.1905
-0.153,-0.3588,-0.5797,0.2966,-0.7171
-0.3336,-0.4922,-1.2442,0.175,-0.6164
-0.1152,0.1368,-1.398,-0.098,-0.4143
-0.5055,0.3043,-1.2735,0.0228,0.6193
-0.2644,0.1687,-1.5344,0.2582,0.2137
-0.4763,0.0227,-1.4721,0.8708,-0.1975
-0.7669,0.1101,-1.0629,0.4869,-0.3515
-0.8053,0.0473,-1.0568,0.277,-0.3244
-0.9078,0.4674,-0.9007,0.1673,-0.1275
-0.6158,0.4776,-0.5382,-0.1258,-0.6397
-0.8597,0.4835,-0.2212,0.3671,-0.6332
-0.7465,0.1052,-0.4432,0.2526,-0.7985
-0.863,0.191,-0.3861,0.486,-0.5221
-0.9185,0.1519,-0.3196,0.5752,-0.6836
-0.858,-0.2173,-0.2214,0.4773,-0.1307
-1.1414,-0.015,-0.2045,0.7637,-0.5746
-1.0805,-0.0093,-0.1612,0.5958,-0.7031
-0.9066,0.3086,-0.3494,0.3151,-0.9367
-0.9244,0.0216,-0.6891,0.3642,-0.3883
-1.0326,0.3425,-0.9798,0.1387,-0.1144
-0.8611,0.3699,-1.1888,0.0731,0.2517
-0.8181,0.4353,-1.3574,0.2488,0.3431
-1.1161,0.0841,-0.8957,0.8803,0.1915
-1.4732,-0.2528,-0.6198,0.4087,0.0237
-1.481,-0.4042,-0.8516,0.0392,-0.183
-1.1214,-0.2356,-0.8406,0.0402,-0.1377
-1.2745,-0.5906,-0.7701,0.2777,0.1078
-1.2115,-0.5856,-0.4937,0.1328,-0.1663
-0.8009,-0.2274,-0.513,0.4998,-0.359
-0.7173,-0.1755,-0.7564,-0.3243,0.0551
-0.697,0.0508,-1.1389,0.1958,-0.2112
-0.5473,0.3223,-0.838,0.168,0.0299
-0.7944,0.0722,-1.0501,-0.3188,-0.2762
-0.7406,0.5167,-1.7514,0.2429,-0.4381
-1.0184,0.2346,-1.5739,0.2163,0.0584
-1.3311,-0.0779,-1.2008,0.4499,0.0045
-1.3948,-0.0367,-0.5635,0.5341,-0.3158
-1.2008,-0.1554,-0.329,0.2256,0.0074
-1.2933,0.0972,0.0519,0.4426,0.2923
-1.1778,0.0983,-0.0778,-0.9585,-0.1425
-0.7449,0.38,-0.3557,-0.5867,-0.3776
-0.5112,0.3947,-0.8132,-0.2446,-0.2839
-0.5882,0.5064,-0.4932,-0.2532,0.4348
-0.7736,0.2815,-0.6092,-0.0968,0.4205
-0.8058,0.2208,-0.6051,-0.1648,0.3254
-0.733,-0.0444,-0.8166,-0.3634,0.2515
-0.9303,-0.2039,-0.9697,-0.3956,-0.0704
-0.7618,-0.352,-1.5723,-0.197,0.1405
-1.1189,-0.3817,-1.3319,-0.0248,0.276
-0.5909,-0.2042,-1.8276,-0.0702,0.526
-0.872,-0.3507,-1.7132,0.0382,0.7276
-1.1515,-0.1433,-1.2937,0.0262,0.6584
-1.0105,-0.0949,-0.9553,-0.1875,0.5492
-0.8655,0.0959,-0.8778,-0.0737,0.3962
-0.734,0.136,-1.5472,0.263,-0.182
-1.1665,0.153,-1.1012,0.1743,0.5513
-0.9879,0.122,-0.7729,-0.0049,0.3858
-0.9743,0.1769,-0.8943,-0.1846,0.2699
-0.6614,-0.118,-0.8298,0.2551,-0.3131
-1.0456,-0.3071,-0.9418,-0.1664,-0.6148
-0.9849,-0.1627,-1.667,-0.0714,-0.116
-1.1076,-0.317,-1.2506,-0.0198,0.338
-1.2625,-0.1109,-0.9048,-0.2306,0.3897
-0.9194,-0.1384,-1.0227,-0.1956,0.9278
-0.9466,0.0195,-0.9511,-0.1643,0.6799
-0.9455,0.0726,-1.0509,0.0888,0.0725
-0.8505,0.5756,-0.8754,-0.0795,-0.2726
