x0,x1,x2,x3,x4
-1.0903,-0.9535,0.4078,0.2797,-1.4366
-0.8898,-0.9287,0.3156,0.2567,-1.2172
-0.9223,-0.6581,-0.1437,0.3031,-0.8685
-0.6807,-0.4502,-0.0073,0.1448,-0.9195
-0.7813,-0.6691,-0.4367,0.3365,-0.8226
-0.944,-0.6066,-0.1804,0.3649,-0.5598
-0.904,-0.7525,0.1635,0.2723,-1.3575
-0.8145,-0.8874,0.106,0.2648,-0.64
-0.8393,-0.7462,-0.1335,0.2402,-1.5031
-1.0006,-0.6438,0.0868,0.3654,-1.0
-1.0261,-0.4646,0.1208,0.2906,-0.8922
-0.9671,-0.6066,0.1019,0.4025,-0.6295
-0.9934,-0.6791,0.765,0.3612,-0.9425
-0.7921,-0.3677,0.4174,0.3092,-0.7546
-0.9826,-0.722,0.4134,0.3796,-1.1288
-0.8877,-0.6151,-0.0079,0.4846,-0.9963
-0.7386,-0.8128,0.1018,0.4558,-0.4134
-0.5288,-0.5486,0.1023,0.2786,-0.8387
-0.5395,-0.6808,0.0752,0.2595,-0.9513
-0.79,-0.6259,0.0191,0.2246,-0.94
-0.7356,-0.5958,0.0319,0.2203,-0.7488
-1.0851,-0.7026,0.6057,0.3221,-1.0615
-1.0243,-0.7328,0.8032,0.2067,-0.9626
-0.9759,-0.4814,0.496,0.455,-1.0284
-1.006,-0.6636,0.0276,0.4207,-0.9055
-0.9764,-0.7213,-0.237,0.2816,-0.6471
-0.5324,-0.7604,-0.0272,0.1346,-0.2849
-0.7378,-0.7455,-0.0351,0.1382,-0.4402
-0.9003,-0.7163,-0.1061,0.2004,-0.7196
-0.6011,-0.686,-0.0344,0.0929,0.0686
-0.6713,-0.6963,0.0058,0.2469,-0.226
-0.7175,-0.555,-0.0181,0.0239,-0.257
-0.5632,-0.5241,-0.2343,0.097,-0.0526
-0.6313,-0.3911,-0.3906,0.1639,0.0956
-0.7205,-0.5628,-0.4377,0.2518,0.0534
-0.6694,-0.4724,0.0107,0.218,0.0399
-0.4564,-0.6124,0.3258,0.2664,-0.3654
-0.4487,-0.6138,0.3848,0.2354,-0.889
-0.5425,-0.6947,0.2348,0.2197,-0.7741
-0.4497,-0.6147,-0.0278,0.1196,-0.3216
-0.2277,0.0996,-0.1797,0.0325,-0.0831
-0.1074,-0.0925,-0.2774,0.223,-0.2522
-0.4039,-0.3127,-0.0544,0.1234,-0.6088
-0.4652,-0.2441,-0.0902,0.3705,-0.284
-0.7257,-0.4761,0.0704,0.1537,-0.2726
-0.5807,-0.6673,-0.2411,0.0675,-1.1061
-0.5435,-0.5605,-0.5135,0.0546,-0.6582
-0.4526,-0.3046,-0.0797,0.2024,-0.5736
-0.7195,-0.4707,0.15,0.0374,-0.3682
-0.1838,-0.4008,0.0444,0.107,-0.2317
-0.146,-0.4001,-0.3955,0.0666,-0.7727
-0.5591,-0.681,-0.3108,0.175,-0.4791
-0.4674,-0.6403,0.1395,0.0233,-0.5592
-0.7776,-0.5118,-0.0857,-0.0605,-0.4833
-0.6572,-0.3896,-0.6838,-0.0024,-0.3854
-0.5848,-0.3167,-0.2223,-0.0062,-0.3312
-0.5384,-0.3929,-0.3404,0.0942,-0.2633
-0.6002,-0.4091,-0.3773,0.1192,-0.1738
-0.7239,-0.3836,-0.356,0.2037,-0.9646
-0.8776,-0.6192,-0.3025,0.2221,-0.9004
-0.8804,-0.4714,-0.2627,0.278,-0.6399
-0.6207,-0.3588,-0.0063,0.2033,-0.4347
-0.3917,0.141,-0.0493,-0.1052,-0.515
-0.5841,0.0543,-0.2437,0.1444,-0.6981
-0.4911,-0.3345,-0.589,0.1404,-0.6825
-0.7576,-0.4442,-0.6544,0.2884,-0.2661
-0.7783,-0.5976,-0.5705,0.2638,-0.7242
-0.6156,-0.5828,-0.2668,0.079,-0.5354
-0.6858,-0.6142,-0.2272,0.2382,-0.593
-0.9642,-0.5909,0.3714,0.4404,-0.7842
-0.8749,-0.64,-0.2574,0.3942,-0.9876
-0.5842,-0.8589,-0.1659,0.1898,-0.6152
-0.4487,-0.8761,-0.3485,0.1243,-0.5288
-0.9092,-0.7607,-0.511,0.1453,-0.3884
-0.7936,-0.6347,-0.1807,0.2848,-0.6015
-0.7199,-0.7542,0.4041,0.192,-0.8308
-0.4782,-0.6551,-0.4854,0.2567,-0.9485
-0.6656,-0.771,-0.6291,0.405,-0.8076
-0.7984,-0.8043,0.14,0.2998,-0.7395
-0.8612,-0.9503,-0.0147,0.366,-0.9405
-0.646,-0.8091,-0.0918,0.1572,-1.0448
-0.5285,-0.6767,-0.5738,0.186,-0.9319
-0.4949,-0.6487,-0.3562,0.1756,-0.7277
-0.6298,-0.593,-0.5048,0.4269,-1.1018
-0.5585,-0.6948,-0.669,0.4483,-0.6872
-0.8204,-0.5211,-0.9279,0.3893,-0.1594
-0.3437,-0.628,-1.0018,0.4078,-0.6249
-0.4966,-0.699,-1.045,0.2407,-0.4309
-0.5647,-0.8341,-0.8312,0.258,-0.1961
-0.4399,-0.7485,-0.1926,0.2533,-0.479
-0.3855,-0.8463,-1.1044,0.2296,-0.783
-0.7129,-0.7171,-1.4503,0.4091,-0.9211
-0.712,-1.0578,-1.1109,0.4603,0.5852
-0.7021,-0.8284,-0.8113,0.4569,0.0286
-0.7549,-0.5929,-0.5484,0.3671,-0.2734
-0.6906,-0.7257,-0.7136,0.1654,-0.6869
-0.7797,-0.3829,-0.7619,0.2752,0.0158
-0.8195,-0.4565,-1.0982,0.3359,-1.0123
-0.6282,-0.6024,-0.8245,0.3179,-1.5941
-0.8027,-0.7713,-1.2823,0.4971,-1.1939
-0.7714,-1.1873,-0.9154,0.2908,-0.9899
-0.7544,-1.2366,-1.1672,0.225,-0.8028
-0.9911,-1.1089,-0.8868,0.2805,-1.0188
-1.167,-1.1318,-0.5537,0.323,-1.2901
-1.1494,-0.9705,-0.7003,0.1433,-1.2924
-0.9446,-0.8437,-0.8986,0.2383,-0.9784
-0.957,-0.9619,-1.064,0.1785,-0.7673
-1.0994,-0.877,-0.6954,0.2645,-0.8174
-1.3889,-0.8995,-0.2547,0.3116,-0.898
-1.193,-0.9157,-0.2803,0.3964,-0.919
-1.2538,-0.8519,-0.6716,0.5391,-1.1509
-1.396,-0.7789,-0.3979,0.4468,-1.3142
-1.0636,-0.7758,-0.7139,0.2368,-1.0604
-0.8664,-0.7879,-0.799,0.2099,-1.0848
-0.8621,-0.7552,-0.8514,0.3061,-0.5764
-0.8171,-1.0129,-0.6098,0.0309,-0.5521
-0.6915,-0.869,-0.8924,0.1167,-0.8373
-0.5784,-0.6761,-0.8872,0.1364,-0.9203
-0.5376,-0.7914,-0.8974,0.0027,-0.7695
-0.6707,-0.7951,-0.7868,0.0598,-0.5057
-0.8537,-0.7199,-1.0051,0.1761,-0.5438
-0.6119,-0.6939,-1.1261,0.1263,-0.7105
-0.786,-0.4799,-0.7592,0.0096,-0.098
-0.6073,-0.6251,-0.894,-0.0049,-0.693
-0.6872,-0.5617,-0.5719,0.1706,-0.5218
-0.408,-0.7829,-0.6831,0.1489,-1.0482
-0.7503,-0.9055,-0.9267,0.3061,-1.3136
-0.7458,-0.6386,-0.6336,0.136,-0.8646
-0.4773,-0.9736,-0.7701,-0.1169,-0.8965
-0.5512,-0.9214,-1.1194,-0.1251,-0.5295
-0.4297,-0.8965,-0.9815,-0.0033,-0.0014
-0.747,-0.6602,-1.0208,-0.0737,-0.1312
-0.7034,-0.6437,-1.0559,-0.0631,-0.2859
-0.521,-0.7919,-1.1213,-0.0769,-0.4005
-0.5445,-0.3342,0.0294,-0.2129,-0.1377
-0.4875,-0.3437,-0.2762,-0.2721,-0.6248
-0.4891,-0.4589,-0.5161,-0.0903,-0.9193
-0.7495,-0.5977,-0.8605,-0.0461,-0.4985
-1.0472,-0.8897,-0.6871,-0.076,-0.3606
-0.8767,-0.3696,-0.7196,-0.0317,-0.5017
-0.7784,-0.7336,-0.3602,-0.1963,-0.345
-0.9857,-0.645,-0.4017,-0.1418,-0.5147
-0.8772,-0.5441,-0.1147,-0.0641,-0.6413
-1.2418,-0.5746,0.2177,-0.0489,-0.7288
-1.1089,-0.6974,0.0135,-0.0937,-0.9941
-1.083,-0.8482,0.1329,-0.1732,-1.4531
-0.9802,-0.8248,-0.0386,-0.1999,-1.2171
-0.8697,-0.8337,-0.4275,-0.2403,-0.7004
-0.86,-1.0222,-0.4744,-0.1861,-0.7431
-0.9172,-0.8943,-0.6159,-0.2424,-0.0773
-0.9628,-0.6988,-0.3892,-0.3191,-0.3117
-0.9528,-0.6833,-0.7952,-0.4592,-0.5858
-1.0831,-0.6821,-0.8523,-0.2997,-0.4635
-0.9795,-0.8034,-1.1284,-0.2507,-0.1981
-0.9604,-0.6714,-1.3944,-0.3193,-0.2036
-1.0365,-0.83,-1.0167,-0.3299,-0.005
-1.0413,-0.6692,-0.7218,-0.3204,0.0289
-1.2072,-0.9908,-0.6568,-0.4966,-0.5218
-1.2168,-0.6384,-0.4483,-0.3085,-0.5789
-0.7883,-0.5275,-0.5488,-0.437,-0.5763
-0.8964,-0.4441,-0.2269,-0.4391,-1.0139
-0.8913,-0.6682,-0.467,-0.4691,-0.6857
-0.7663,-1.2088,-0.7609,-0.4338,-0.6425
-0.902,-0.8152,-0.7234,-0.2514,-0.455
-1.0122,-0.7677,-0.9588,-0.2948,-0.4267
-0.9879,-0.5089,-0.8396,-0.4023,-0.1555
-0.9059,-0.3275,-0.6683,-0.3315,-0.5067
-0.8378,-0.2698,-0.6581,-0.3263,-0.6353
-1.1665,-0.2928,-0.6427,-0.2973,-0.3652
-1.3359,-0.2097,-0.2929,-0.1617,-0.433
-1.0577,-0.6324,-0.2957,-0.2088,-0.2563
-1.0273,-0.6158,-0.5392,-0.394,-0.0704
-0.9121,-0.4604,-1.0469,-0.3201,-0.4327
-0.8141,-0.4553,-1.2299,-0.373,-0.6271
-0.8777,-0.5723,-1.0801,-0.1515,-0.5632
-0.9164,-0.6245,-0.3987,-0.2773,-0.2775
-0.9887,-0.5497,-0.8293,-0.2717,-0.5872
-0.8214,-0.6303,-1.2287,-0.2467,-0.5724
-0.7692,-0.8182,-1.4078,-0.2597,-0.4668
-0.8319,-0.8112,-1.4746,-0.2344,-0.2477
-0.7039,-0.8438,-1.4023,-0.1343,0.0712
-1.0246,-0.7431,-1.1975,0.0033,0.5395
-1.1452,-0.721,-0.9713,-0.039,0.2502
-0.9517,-0.6484,-1.3521,-0.1485,-0.218
-0.9217,-0.6748,-0.9786,-0.1485,0.1266
-1.0795,-0.838,-1.0752,-0.2345,0.1518
-0.8325,-0.8194,-1.3523,-0.201,0.1728
-1.7228,-0.9693,-0.9958,-0.0117,0.2204
-1.4702,-1.0254,-1.0061,-0.1203,0.0881
-1.3097,-0.6892,-0.9966,0.0295,0.156
-1.2413,-0.9022,-0.8277,0.0153,-0.0516
-1.0676,-0.8508,-1.0113,-0.0414,0.1205
-1.1339,-0.8957,-0.8202,-0.0376,0.0266
-0.9918,-0.8822,-0.6795,-0.3424,-0.7102
-0.8634,-1.331,-1.011,-0.4026,-0.3238
-0.5107,-1.2008,-1.4326,-0.5131,-0.4027
-0.6187,-0.9359,-1.8268,-0.5175,-0.1766
-0.7092,-0.6668,-1.265,-0.4631,0.3079
-0.4087,-0.7805,-1.3187,-0.5514,-0.6184
-0.2106,-0.8404,-1.386,-0.7253,-0.2649
-0.3255,-0.7403,-1.584,-0.4343,-0.0538
-0.5746,-0.6406,-1.6347,-0.2157,0.4212
-0.4005,-0.6129,-1.453,-0.4958,0.1785
-0.3752,-0.6245,-1.9715,-0.3696,0.2033
-0.7096,-0.5235,-1.1341,-0.2781,0.2397
-0.6531,-0.5477,-1.2013,-0.2097,0.0794
-0.7348,-0.8812,-1.3582,-0.2113,0.2558
-0.8367,-0.9105,-1.2805,-0.2626,0.1178
-0.8197,-0.9028,-0.8632,-0.0879,0.0273
-0.9727,-0.8105,-0.938,-0.0881,0.0346
-1.0834,-0.6402,-0.965,-0.2126,-0.4514
-0.9134,-0.6222,-1.1159,-0.1864,-0.1959
-0.628,-0.7969,-1.189,-0.3683,-0.2415
-0.5714,-0.9306,-1.6097,-0.3259,0.2351
-0.6401,-0.6948,-1.3825,-0.2572,-0.2187
-0.8562,-0.2652,-1.2405,-0.2622,-0.3969
-0.7856,-0.4367,-0.9251,0.1242,-0.1558
-0.9512,-0.741,-0.808,0.0906,-0.477
-1.0576,-0.7983,-1.4438,-0.1913,-0.3398
-1.0286,-0.8278,-1.5671,0.0434,-0.1768
-0.9062,-0.7573,-1.2747,-0.0828,-0.1859
-1.1825,-0.7017,-0.8976,-0.0646,-0.0706
-1.2086,-0.7804,-1.174,0.06,-0.1821
-1.23,-0.8306,-1.0458,0.1676,-0.007
-1.8387,-1.1101,-0.5151,0.3711,-0.1017
-1.1773,-0.9255,-0.3105,0.0531,-0.2776
-1.0722,-0.706,-0.2074,-0.022,-0.6413
-0.9229,-0.689,-0.6439,0.0515,-0.7228
-0.9261,-0.8273,-0.6811,-0.164,-0.6618
-0.8161,-0.8436,-0.8503,-0.1436,-0.5238
-0.8659,-1.0651,-1.0856,-0.1638,-0.0848
-0.6778,-0.9372,-0.8372,-0.2935,0.059
-0.6699,-0.7964,-1.084,-0.2514,0.1178
-0.614,-0.5454,-1.1945,-0.2947,-0.0201
-0.6402,-0.4926,-1.6928,-0.2119,0.1511
-0.6882,-0.4236,-1.5611,0.0703,0.1228
-0.6209,-0.2278,-1.264,-0.0068,0.4373
-0.8508,-0.5582,-0.8034,0.2617,0.4894
-0.8327,-0.8845,-0.4363,0.1187,-0.112
-0.7355,-0.6297,-0.3041,-0.0386,-0.4953
-0.6001,-0.7323,-0.3838,-0.1946,-0.573
-0.5698,-1.2872,-0.9269,-0.1278,-0.5954
-0.3612,-1.1163,-1.1188,-0.3226,-0.4749
-0.1932,-0.8015,-1.3442,-0.5358,-0.3608
-0.0686,-0.3102,-1.7382,-0.1492,-0.0139
-0.3421,-0.5428,-1.4042,-0.0631,0.2706
-0.2223,-0.444,-1.0732,-0.0416,0.3518
-0.1095,-0.4883,-0.6223,0.1678,0.2369
-0.0841,-0.6294,-0.8288,0.3033,-0.1593
-0.3101,-0.6892,-0.7025,0.1882,0.2676
-0.4081,-0.8007,-0.5887,0.2748,0.4246
-0.4624,-0.7107,-0.4397,0.3544,0.1171
-0.6974,-0.618,-0.0592,0.3035,0.0065
-0.5432,-0.7477,-0.1194,0.3475,-0.3436
-0.4658,-0.6625,-0.2526,0.2494,-0.4994
-0.5814,-0.4447,-0.1673,0.4084,-0.261
-0.3218,-0.3959,-0.1305,0.4872,-0.2568
-0.5455,-0.4781,0.0441,0.3215,-0.1695
-0.4358,-0.3997,-0.1663,0.2787,-0.1943
-0.0913,-0.4036,-0.3101,0.2871,-0.4384
-0.1437,-0.4856,-0.7299,0.2016,-0.6351
-0.1335,-0.3373,-0.9866,0.3262,-0.1944
-0.2743,-0.4026,-0.6851,0.3384,0.244
-0.2618,-0.5078,-0.7762,0.2477,0.1975
-0.2545,-0.6277,-0.9348,0.3646,0.4138
-0.4737,-0.5991,-1.2624,0.389,0.1725
-0.5248,-0.6411,-1.0165,0.282,0.4533
-0.5236,-0.503,-0.8359,0.441,-0.0661
-0.3335,-0.5957,-1.0702,0.4235,-0.0096
-0.334,-0.5745,-1.4945,0.7516,0.7454
-0.3211,-0.6625,-1.696,0.5709,0.6169
-0.425,-0.7117,-0.945,0.5878,0.7563
-0.5464,-0.958,-0.3325,0.5901,0.5332
-0.8072,-1.009,-0.3143,0.6568,-0.0924
-0.8432,-0.8864,0.2439,0.7315,-0.3416
-0.5025,-0.8605,-0.1168,0.5239,-0.8412
-0.4163,-1.0142,-0.6105,0.5512,0.0549
-0.5074,-1.0344,-0.6442,0.4953,0.4985
-0.3752,-0.987,-0.518,0.3728,0.2965
-0.2949,-0.9391,-1.1178,0.4676,-0.4297
-0.3064,-0.743,-1.2389,0.4684,-0.0034
-0.4964,-0.5468,-1.0907,0.6966,0.0948
-0.5085,-0.7612,-0.8416,0.5983,-0.0468
-0.226,-0.8164,-0.9226,0.4628,0.1412
-0.6667,-0.8217,-0.38,0.6398,0.0602
-0.8154,-0.5051,-0.6623,0.9939,-0.3661
-0.9372,-0.6172,-0.2115,0.8441,-0.2405
-0.6496,-0.7491,0.261,0.6944,-0.3327
-0.2304,-0.9794,0.02,0.6527,0.2745
-0.4536,-0.8417,-0.2719,0.5375,0.0199
-0.6553,-0.8242,-0.1289,0.604,0.5442
-0.6215,-1.0876,0.1197,0.3984,-0.2891
-0.7976,-0.7025,0.0142,0.5193,-0.0882
-0.6973,-0.3564,-0.106,0.7274,-0.1185
-0.4745,-0.5204,0.1564,0.5232,-0.2376
-0.5722,-0.4946,0.1178,0.5307,-0.5961
-0.5979,-0.4586,-0.2814,0.6064,-0.8039
-0.6012,-0.5047,-0.172,0.5444,-0.6564
-0.6609,-0.6182,-0.4014,0.4263,-0.5247
-0.5518,-0.5887,-0.7439,0.1407,-0.2003
-0.5782,-0.3533,-0.8455,0.2361,-0.0928
-0.7442,-0.4044,-0.6841,0.3946,0.1927
-0.911,-0.5345,-0.5974,0.4721,0.4978
-0.6606,-0.6923,-0.3086,0.3625,0.4227
-0.7633,-0.8739,0.1999,0.4055,-0.1024
-0.8577,-0.9172,0.2268,0.4513,-0.1758
-0.8863,-0.9214,-0.0035,0.4334,-0.6475
-0.9521,-0.7934,-0.0915,0.528,-0.3178
-0.8043,-0.8744,-0.1749,0.4467,-0.1031
-0.6933,-0.652,-0.3693,0.5068,-0.0914
-0.1481,-0.5617,-0.9839,0.3069,-0.3667
-0.4378,-0.4043,-0.9019,0.3418,0.184
-0.4751,-0.6018,-0.9183,0.3807,0.2934
-0.3314,-0.6919,-0.933,0.4128,0.6463
-0.8001,-0.7076,-0.7068,0.5873,0.6639
-0.4343,-0.6895,-0.516,0.5025,0.3661
-0.3239,-0.5975,-0.3682,0.4839,-0.0945
-0.4723,-0.7153,-0.3356,0.4431,-0.1216
-0.3679,-0.7926,-0.6982,0.1035,-0.1775
-0.2198,-0.9309,-0.755,0.2154,0.0445
-0.1988,-0.8687,-0.8355,0.2519,0.3215
-0.3191,-0.9584,-0.3728,0.3183,0.3161
-0.4336,-1.0354,-0.6498,0.4336,0.1003
-0.4737,-1.3162,-0.8492,0.4354,0.088
-0.2108,-1.2744,-0.1775,0.1801,0.0388
-0.49,-0.9539,-0.8664,0.3613,0.1432
-0.5421,-0.5146,-0.832,0.2712,0.2572
-0.1515,-0.6519,-0.694,0.2188,0.3345
-0.7461,-0.8319,-0.0609,0.6022,0.2433
-1.077,-0.9309,0.0219,0.3953,-0.1655
-0.9317,-0.7851,-0.2514,0.2796,0.2087
-0.6405,-0.8762,-0.6269,0.2585,0.0823
-0.7465,-0.0224,-0.0138,0.1083,0.6041
-0.7223,-0.2469,-0.3352,0.2697,0.004
-0.5843,-0.5123,-0.2944,0.0254,-0.0578
-0.3937,-0.4009,-0.4992,-0.1016,0.233
-0.6067,-0.4248,-0.2995,0.1802,0.0373
-0.5078,-0.496,-0.3331,0.2045,0.0793
-0.4511,-0.4765,-0.4649,0.0907,-0.1137
-0.5317,-0.3865,-0.7218,0.1137,-0.3395
-0.4254,-0.5006,-0.6008,0.1059,0.4054
-0.2674,-0.5514,-0.4617,0.0965,0.1385
-0.3131,-0.5236,-0.9834,0.1886,0.1028
-0.4523,-0.3006,-0.9647,0.2204,0.1461
-0.5012,-0.5065,-0.5824,0.1697,-0.1084
-0.3462,-0.5088,-0.7099,0.263,0.6924
-0.7069,-0.0433,-0.8157,0.2355,0.4984
-0.6416,-0.2658,-0.4725,0.2176,0.2209
-0.4097,-0.2599,-1.0708,0.1214,-0.275
-0.2975,-0.4053,-1.2228,0.1428,0.3394
-0.6822,-0.7662,-0.8295,0.2118,0.2312
-0.6894,-0.8069,-0.6233,0.0226,0.5577
-0.7371,-0.9207,-0.619,0.078,0.2604
-0.4703,-0.8191,-1.001,0.1675,0.3935
-0.3831,-0.9157,-0.7955,0.1182,0.3908
-0.4348,-0.5596,-1.28,0.2289,1.1501
-0.3645,-0.7505,-1.1815,0.1202,0.6335
-0.1778,-0.59,-1.3046,0.1485,-0.0203
-0.5602,-0.5082,-1.1832,0.3834,-0.5886
-0.4233,-0.4508,-1.1065,0.3379,0.0683
-0.4621,-0.7215,-1.1217,0.2812,0.5678
-0.6218,-0.6667,-0.9615,0.2856,0.405
-0.3709,-0.5752,-0.9222,0.392,0.2497
-0.3283,-0.7836,-1.2949,0.136,0.6424
-0.2864,-0.6802,-1.2164,0.3602,0.7414
-0.1543,-0.7882,-1.6233,0.1928,0.6924
0.0009,-0.8612,-1.6368,0.1169,0.9
-0.2487,-0.7734,-1.5376,0.2617,1.1201
-0.1231,-0.7698,-1.3908,0.3353,0.2702
-0.4335,-0.5678,-0.993,0.1967,0.5772
-0.3828,-0.7914,-0.7229,0.5256,0.3403
-0.4761,-0.6146,-0.7737,0.4068,0.5542
-0.182,-0.7051,-0.9419,0.3175,0.1398
-0.4102,-0.6351,-1.275,0.4594,0.4586
-0.4831,-0.6345,-0.9825,0.418,0.5304
-1.0871,-0.8359,-0.4054,0.6614,0.2844
-0.8029,-0.969,-0.314,0.6988,0.0479
-0.7767,-0.9938,-0.5251,0.6856,-0.0414
-0.6612,-0.7578,-0.4182,0.511,0.3964
-0.2457,-1.0197,-0.7126,0.3744,0.3058
0.3453,-1.0423,-0.8523,0.1477,0.2871
0.0997,-0.6638,-1.1479,0.1917,0.5304
-0.1857,-0.5336,-1.2086,0.4199,0.4397
-0.4578,-0.3956,-0.9373,0.3751,0.6662
-0.5647,-0.1861,-0.7738,0.4819,0.4722
-0.5446,-0.2362,-0.646,0.2607,-0.3276
-0.9334,-0.3959,-0.7479,0.451,0.1151
-0.617,-0.4673,-0.7502,0.4688,0.3558
-0.4143,-0.3469,-0.7482,0.343,0.3842
-0.7371,-0.3448,-1.4766,0.4855,0.1919
-0.729,-0.5416,-0.6939,0.533,0.1516
-0.5167,-0.707,-0.0661,0.5337,0.3264
-0.7995,-0.605,-0.1812,0.5189,0.2354
-0.8251,-0.4588,-0.3445,0.5585,0.0965
-1.1794,-0.6135,-0.1411,0.7075,-0.0605
-1.1082,-1.4451,-0.1114,0.7981,-0.3385
-0.9549,-1.3063,0.0088,0.9378,-0.3846
-0.8015,-1.1191,-0.5072,0.7819,-0.2521
-0.6922,-0.7703,-0.0702,0.52,0.4173
-0.53,-0.7375,0.09,0.3612,0.365
-0.3054,-0.5752,0.3559,0.2073,0.0558
-0.3025,-0.4053,-0.0868,0.388,-0.6729
-0.1859,-0.556,-0.525,0.4342,-0.4535
-0.1462,-0.36,-0.5348,0.4524,0.0627
-0.0101,-0.3624,-0.5823,0.6049,0.3272
0.0829,-0.5973,-0.5823,0.4366,0.155
0.066,-0.659,-0.431,0.3636,-0.4017
-0.0051,-0.3412,-0.8035,0.52,-0.4994
0.0159,-0.2956,-0.872,0.4414,-0.0226
0.2783,-0.552,-0.8461,0.5323,0.0076
0.2269,-0.3186,-0.9449,0.5736,0.0735
0.5734,-0.6302,-0.8781,0.3116,0.0147
0.1922,-0.2349,-0.8487,0.3659,1.2701
0.2293,-0.1048,-1.0552,0.386,0.8836
0.2763,0.0765,-0.9794,0.4922,0.3957
0.3371,0.0664,-0.8593,0.6969,0.4278
0.4055,-0.068,-0.8066,0.4159,0.4593
0.3061,-0.099,-1.1517,0.5691,0.8123
0.2638,-0.2355,-0.5958,0.4476,0.6087
0.2117,-0.8911,-0.6133,0.5214,0.6001
0.2213,-0.5436,-0.7449,0.4031,0.3209
0.1529,-0.4631,-1.1148,0.4636,-0.1262
0.0109,-0.263,-0.7221,0.6495,0.1753
-0.0759,-0.2938,-0.4733,0.7415,0.1521
-0.0454,-0.2235,-0.5238,0.6558,0.0104
-0.1283,-0.6347,-0.6882,0.7673,-0.1434
-0.2527,-0.5962,-0.0573,0.7604,-0.2846
-0.0732,-0.8551,-0.1971,0.5894,-0.7331
0.1731,-0.7519,-0.0501,0.6942,-0.7427
-0.0904,-0.4711,-0.3919,0.6994,-0.5277
-0.0221,-0.5235,-0.2816,0.7284,-0.3909
0.0414,-0.6028,-0.2092,0.5278,-0.6843
0.367,-0.599,-0.6511,0.5958,-0.4301
0.2204,-1.1507,-0.3276,0.732,-0.2247
-0.2561,-0.6133,0.1027,0.8109,-0.402
-0.0397,-0.4634,-0.0153,0.7544,-1.0634
-0.0085,-0.466,0.0413,0.5506,-0.9795
-0.0079,-0.3895,-0.4249,0.7773,-0.2554
0.3043,-0.3187,-0.3849,0.6978,-0.1566
0.3079,-0.4356,-0.5329,0.3967,-0.4999
0.4737,-0.2932,-0.8897,0.5805,-0.6572
0.303,-0.359,-0.9741,0.6167,-0.0004
0.3354,-0.2252,-0.6762,0.6318,-0.0842
0.2289,-0.2066,-0.3361,0.4968,-0.3245
0.1328,-0.1775,-0.9819,0.6025,0.0996
0.2162,0.1662,-1.3449,0.5971,-0.238
0.4116,-0.0288,-1.2132,0.2781,0.1947
0.4931,-0.1316,-1.2458,0.5382,0.143
0.4827,0.0009,-1.0606,0.6496,0.286
0.5071,-0.2498,-0.6535,0.3595,0.4294
