x0,x1,x2,x3,x4
-0.6762,1.1464,-0.7942,-0.4513,0.2025
-0.7987,0.9973,-0.5249,-0.6583,0.0887
-0.7433,0.5981,-0.6607,-0.5906,-0.1455
-0.7468,0.4675,-0.6234,-0.6328,-0.1176
-0.6898,0.1954,-0.8423,-0.6105,0.0041
-0.725,0.1464,-1.1091,-0.5865,-0.1984
-0.8834,0.2888,-0.704,-0.7393,-0.1147
-0.5815,0.1909,-0.7606,-0.329,-0.4349
-0.6615,0.2304,-0.5357,0.1619,-0.233
-0.91,0.11,0.0503,-0.2004,0.0267
-1.0272,-0.0595,-0.1233,-0.6669,-0.2951
-0.9088,0.0495,-0.3842,-0.4143,-0.5068
-1.0159,0.2396,-0.5467,-0.2289,-0.4768
-0.8351,0.1928,-0.5359,-0.2636,-0.2774
-0.853,0.1705,-0.3344,-0.0568,-0.6609
-0.383,0.431,-0.2869,0.8796,-0.6412
-0.9396,-0.0647,-0.0677,0.0199,-0.8662
-0.9991,0.299,-0.2395,-0.1171,-1.0469
-0.9982,0.3251,-0.4867,-0.2082,-0.8888
-0.9692,0.3273,-0.3942,0.0022,-0.6934
-0.8966,0.2642,-0.3961,-0.1777,-0.306
-0.7662,0.1569,-0.6326,-0.1409,-0.3239
-0.9824,0.2564,-0.6705,-0.2728,-0.6299
-0.8852,0.4261,-0.9646,-0.54,-0.3414
-0.6612,0.521,-0.9545,-0.276,-0.2586
-0.402,0.8137,-0.963,-0.8362,-0.1417
-0.5173,0.5334,-1.3972,-0.7299,-0.3607
-0.5156,0.6825,-1.4339,-0.6499,0.0323
-0.5514,0.8141,-1.348,-0.4161,0.1819
-0.5904,0.5442,-1.247,-0.4818,-0.1007
-0.9295,0.4618,-1.2652,-0.0363,-0.0282
-1.0297,0.6978,-1.0074,0.2557,0.4482
-1.1274,0.4426,-0.638,-0.2862,0.283
-0.8744,0.366,-0.5221,-0.4169,-0.0259
-0.5414,0.6533,-0.9423,-0.1403,-0.3531
-0.772,0.5784,-0.8873,-0.0436,-0.1907
-0.8127,0.4295,-0.9452,0.0796,-0.0576
-0.9954,0.3097,-0.7394,0.135,-0.1514
-1.1234,0.569,-0.6409,0.0308,-0.273
-0.8138,0.273,-0.9349,0.2957,-0.2249
-1.0259,0.5563,-0.883,0.1428,-0.393
-0.9876,0.0393,-0.7491,0.1989,-0.0439
-1.0455,0.0718,-0.8258,0.4201,-0.0342
-1.2246,0.1367,-0.4166,-0.229,-0.0276
-1.0533,0.061,-0.7568,-0.2972,0.0037
-1.1148,0.266,-0.8186,-0.1552,0.107
-1.1041,0.1467,-0.8482,-0.7746,0.1138
-0.7943,0.297,-0.9645,-0.4372,0.1451
-0.7488,0.5151,-0.9656,-0.0189,0.0526
-0.9476,0.185,-0.7215,-0.1507,-0.0891
-0.7812,-0.6666,-0.5107,-0.1759,-0.1806
-0.9743,-0.1814,-0.5786,-0.1017,-0.2057
-0.9675,-0.1694,-0.6036,0.006,-0.1445
-1.0324,-0.1733,-0.5883,-0.3489,-0.3067
-1.0617,0.2891,-0.7068,-0.3229,-0.3397
-0.9329,0.4496,-0.8338,-0.5834,-0.1797
-0.8216,0.4427,-0.9359,-0.1925,0.1515
-0.6058,0.5237,-0.9056,-0.3662,-0.0509
-0.5553,0.4777,-1.0984,-0.1701,-0.0255
-0.5572,0.5273,-1.0536,0.0447,-0.0344
-0.612,0.3533,-0.8995,0.1746,0.1957
-0.9501,0.2903,-0.7249,-0.1855,-0.0134
-0.8161,0.3698,-0.6588,-0.2616,-0.0742
-0.6947,0.3005,-0.886,-0.3436,-0.1783
-1.0174,0.0049,-1.1133,-0.214,-0.0602
-1.0703,0.2131,-1.0218,-0.2885,-0.118
-0.9316,0.4898,-1.2445,-0.2368,-0.0089
-1.1538,0.3252,-1.1284,-0.0895,0.2716
-0.9856,0.3418,-0.9091,0.127,0.1635
-1.0088,0.419,-0.8184,0.0055,0.1434
-0.6283,0.3739,-0.7194,-0.3042,-0.1515
-0.8772,0.2811,-0.9257,-0.312,-0.2734
-0.6969,0.238,-0.9286,-0.1395,-0.0794
-0.7524,0.0745,-0.6726,-0.1579,-0.3504
-0.8484,-0.0085,-0.7782,-0.032,-0.1301
-0.7847,-0.206,-0.8782,0.1181,-0.0979
-0.9682,-0.0783,-0.735,-0.0275,-0.0581
-0.896,-0.0619,-0.6593,-0.1635,-0.2961
-0.8883,0.0758,-1.0128,-0.1569,-0.2897
-0.9612,0.1707,-0.9728,0.242,-0.3601
-0.9846,-0.0928,-0.5578,-0.1802,-0.4931
-0.9101,0.2879,-0.6809,-0.4814,-0.5153
-0.9359,0.2249,-0.7048,-0.2958,-0.3916
-1.0611,0.2412,-0.7994,-0.2505,-0.2513
-0.9062,0.0399,-0.7295,-0.1037,-0.3356
-0.7158,-0.2249,-0.8524,-0.4794,-0.1239
-1.1318,0.1541,-0.9441,-0.204,-0.2177
-0.9869,0.0777,-0.8009,-0.0288,0.0824
-1.0876,-0.0717,-0.7753,0.0849,-0.0213
-0.9241,-0.4179,-0.9417,-0.1864,-0.1356
-0.9815,-0.0915,-0.8802,-0.0689,-0.0134
-0.8717,0.0023,-0.8104,-0.3535,-0.0308
-0.8103,0.385,-1.0294,-0.4587,0.1841
-1.0363,0.2405,-0.9348,-0.1574,0.271
-1.5078,0.3758,-0.7702,0.1904,0.15
-1.3509,0.3108,-0.4485,0.0114,0.2637
-1.277,-0.1208,-0.2658,0.5384,0.0193
-0.7736,0.0035,-0.2271,0.1049,-0.307
-1.0747,-0.1911,-0.352,-0.1321,-0.4574
-1.1806,0.1503,-0.2939,0.2131,-0.6337
-1.195,-0.077,-0.3652,0.2596,-0.6815
-1.0311,-0.0836,-0.4428,0.0618,-0.9535
-0.93,0.0266,-0.4977,-0.0806,-0.8607
-0.9527,0.125,-0.6119,0.9383,-0.7335
-1.2685,-0.5201,0.164,0.3836,-0.5412
-1.1672,-0.305,0.4506,0.2483,-0.4852
-1.0771,-0.34,0.3433,-0.2966,-0.9067
-1.0116,-0.1902,0.0958,-0.3445,-1.0146
-0.9689,-0.195,0.0442,0.0039,-1.011
-0.2498,0.5061,-0.3678,-0.5055,-0.9584
-0.534,0.3941,-0.7195,-0.257,-0.8326
-0.3788,0.4856,-0.6557,0.0584,-0.9355
-0.6433,0.333,-0.8656,0.1527,-0.8618
-0.6534,0.1192,-0.9093,-0.0698,-1.1674
-0.8682,0.104,-0.7075,-0.0031,-0.6251
-0.84,0.1623,-0.6187,0.3638,-0.622
-1.071,-0.0859,-0.4275,0.0959,-0.7304
-0.8543,0.0818,-0.5537,0.3147,-0.601
-0.9215,0.022,-0.5472,-0.4426,-0.5059
-0.3672,0.5138,-1.0786,-0.3268,-0.5949
-0.5411,0.9382,-1.0262,0.1186,-0.3898
-0.647,1.0064,-0.8451,0.015,-0.325
-0.758,0.807,-0.3872,-0.144,-0.2989
-0.7179,0.5746,-0.5456,-0.2482,-0.4555
-0.657,0.6881,-0.7191,-0.4169,-0.2888
-0.3419,0.6263,-0.8574,-0.2379,-0.5058
-0.2272,0.7318,-0.59,-0.2977,-0.1421
-0.1773,0.9005,-0.4217,-0.8686,-0.4116
-0.2494,1.0338,-0.5859,-0.7031,-0.7747
-0.3964,0.9882,-0.7001,-0.369,-0.6586
-0.6963,0.9195,-0.6095,-0.3407,-0.6635
-0.3638,0.8673,-0.6648,-0.7502,-0.5633
-0.4251,0.2757,-0.809,-0.3527,-0.4824
-0.6168,0.2679,-0.6239,0.113,-0.5405
-0.5938,0.2268,-0.4217,-0.0088,-0.5424
-0.6652,0.217,-0.4917,-0.1801,-0.7301
-0.7523,0.6979,-0.4077,-0.4175,-0.741
-0.8266,0.5284,-0.908,-0.3475,-0.5005
-0.6537,0.2232,-0.8679,-0.088,-0.2235
-0.639,0.2466,-0.7365,0.022,-0.3732
-0.635,0.4875,-0.6713,0.0688,-0.629
-0.6351,0.1286,-0.5462,0.0911,-0.6807
-0.8272,0.0339,0.003,-0.394,-0.9369
-0.7862,0.2838,-0.2991,-0.0096,-1.0534
-0.5977,-0.1492,-0.2812,-0.4194,-0.907
-0.4977,0.3051,-0.3107,0.1548,-1.1697
-0.4647,0.2727,-0.6705,0.2362,-0.987
-0.3632,0.2833,-0.4057,-0.1744,-0.8808
-0.2694,0.687,-0.613,-0.2322,-0.9172
-0.463,0.6781,-0.6072,-0.4444,-0.8193
-0.5091,0.0918,-0.5734,-0.4076,-0.7324
-0.5244,0.4327,-0.5275,-0.1578,-0.8037
-0.7103,1.5177,-0.4791,0.1603,-0.7151
-0.7333,1.1693,-0.3004,0.4305,-0.7017
-0.9356,0.9568,-0.1635,-0.2441,-0.6747
-0.6975,0.9531,-0.0852,0.0209,-0.8386
-0.519,0.8113,-0.1781,-0.1237,-0.8016
-0.5445,0.8944,0.074,-0.7296,-1.0143
-0.4785,1.1142,-0.2995,-0.131,-0.4055
-0.4498,0.4835,-0.3373,-0.2582,-0.7473
-0.4532,1.0686,-0.2146,-0.3706,-0.5726
-0.5776,1.0091,-0.2955,-0.336,-0.5909
-0.6935,0.738,-0.4416,-0.6976,-0.8336
-0.6184,1.3194,-0.5495,-0.2927,-0.9065
-0.4488,1.12,-0.5332,-0.4,-0.7346
-0.9368,0.8443,-0.4867,-0.0332,-0.901
-0.8649,0.7309,-0.2904,-0.0741,-0.7344
-0.7151,0.4317,-0.0643,-0.1773,-0.6557
-0.5441,0.549,-0.2552,0.084,-0.5829
-0.706,0.4619,-0.0332,-0.4214,-0.527
-0.7609,0.2233,-0.1485,0.137,-0.4557
-0.8295,0.3079,-0.2665,0.1804,-0.5674
-0.7409,0.2989,-0.1155,-0.5736,-0.3418
-0.5057,0.7527,-0.3598,0.0869,-0.6234
-0.6441,0.1926,-0.3103,-0.0116,-0.5713
-0.6807,0.3268,-0.2615,0.0172,-0.4655
-0.5742,0.6237,-0.1526,-0.3556,-0.6737
-0.7254,0.6982,-0.11,-0.115,-0.7136
-0.6665,0.8796,-0.0604,-0.0702,-0.8602
-0.6431,0.9158,-0.3044,0.0064,-0.5005
-0.6034,0.5114,-0.1658,-0.3038,-0.5536
-0.4268,0.4845,-0.3756,0.2789,-0.5138
-0.6041,0.2161,-0.0856,-0.2334,-0.4303
-0.4622,0.3832,-0.1812,-0.4077,-0.6311
-0.3655,0.446,-0.4043,-0.1553,-0.4879
-0.5154,0.4712,-0.4794,-0.166,-0.4462
-0.5612,0.5101,-0.2894,-0.4844,-0.2165
-0.6193,0.9063,-0.2707,-0.0412,-0.1325
-0.4413,0.5755,-0.3368,-0.1511,-0.286
-0.3877,0.4236,-0.2617,-0.167,-0.3921
-0.3054,0.4233,-0.7051,-0.0086,-0.4177
-0.406,0.3384,-0.2332,-0.2113,-0.47
-0.3761,0.3647,-0.3569,0.1798,-0.7012
-0.4226,0.4518,-0.2306,-0.1609,-0.7028
-0.4564,0.4379,-0.4191,-0.1239,-0.8927
-0.6445,0.6901,-0.2461,0.166,-0.5572
-0.6138,0.5818,-0.1397,0.1218,-0.5176
-0.8127,0.0487,-0.1202,-0.0924,-0.5718
-0.9211,0.3233,-0.1422,-0.0097,-0.7105
-0.7714,0.5007,-0.1565,-0.3397,-0.8148
-0.6585,0.56,-0.431,-0.1846,-0.735
-0.5373,0.5743,-0.211,-0.2435,-0.6169
-0.35,0.697,-0.3548,-0.5965,-0.7223
-0.0563,1.007,-0.4674,-0.8433,-0.6308
-0.0257,1.0543,-0.588,-0.6714,-0.3773
-0.0287,0.9583,-0.5408,-0.617,-0.3855
-0.163,0.9205,-0.4512,-0.3618,-0.3005
-0.0498,1.4752,-0.3871,-0.3424,-0.5684
-0.4107,1.0224,-0.4104,-0.0898,-0.5529
-0.2916,0.9332,-0.4176,-0.169,-0.7576
-0.2862,0.4887,-0.1297,-0.3302,-0.6699
-0.3939,0.4909,0.1199,-0.3144,-0.6828
-0.1892,0.46,0.1325,0.1046,-0.6931
-0.4876,0.3128,0.2586,0.559,-0.7242
-0.8619,0.0982,0.4757,0.3055,-0.8158
-1.1309,-0.0596,0.5806,-0.1334,-0.8469
-0.9369,0.2843,0.5648,-0.3245,-1.238
-0.7939,0.6053,0.5889,0.3002,-1.063
-0.8157,0.7864,0.7267,-0.0524,-1.0469
-0.5928,0.7992,0.5285,-0.0095,-1.366
-0.693,0.6746,0.3647,0.0615,-1.3346
-0.5262,0.5179,0.1647,-0.1247,-1.2993
-0.5361,0.675,-0.1602,0.1977,-1.1049
-0.3955,0.6243,0.0599,0.3294,-0.7387
-0.4298,0.3348,0.0747,0.3959,-0.7722
-0.7442,0.2142,0.2632,0.4128,-0.5898
-0.8185,0.2306,0.1669,0.2226,-0.6866
-0.4241,0.4365,-0.0267,0.3002,-0.779
-0.6046,0.2853,-0.025,0.3873,-0.8417
-0.3572,0.4882,-0.0532,0.0748,-0.7031
-0.1965,0.5098,-0.1744,0.6738,-0.6375
-0.4137,0.2511,0.2312,0.271,-0.572
-0.2924,0.546,0.0769,0.2459,-0.8699
0.0602,0.5714,0.0795,0.2456,-0.8351
-0.0349,0.5595,0.169,0.09,-1.0135
-0.0055,0.7158,-0.0387,0.0576,-1.0369
-0.1161,1.016,-0.2134,-0.0213,-1.0214
-0.0885,0.6223,-0.2932,0.7963,-0.5792
-0.1774,-0.2079,-0.3335,0.3465,-0.1169
-0.1943,0.1335,-0.2515,0.2508,-0.4132
-0.2921,0.5004,0.0049,0.1649,-1.1547
-0.3802,0.6278,-0.0125,0.1195,-0.8103
-0.3973,0.5736,0.0681,0.1238,-0.8643
-0.2586,0.4013,-0.1487,0.425,-0.6613
-0.3846,0.3155,0.0923,0.1786,-0.804
0.0427,0.409,-0.6663,0.3219,-0.8178
-0.1719,0.7891,-0.297,0.1304,-0.3353
-0.3232,0.7033,-0.2097,-0.1025,-0.3532
-0.2039,0.5955,-0.2382,-0.0975,-0.6218
-0.2231,0.586,-0.2979,-0.1156,-0.6131
0.2695,0.692,-0.4789,-0.4604,-0.4874
0.2023,1.0869,-0.731,0.0582,-0.5083
0.0906,1.2144,-0.5481,-0.0355,-0.473
0.204,0.9504,-0.3828,-0.2356,-0.6546
0.185,0.9462,-0.4547,-0.1021,-0.4088
0.2121,0.9176,-0.5083,-0.1199,-0.5019
0.003,0.7638,-0.065,-0.0161,-0.5266
0.1418,0.555,-0.1032,0.1529,-0.3269
0.1942,0.6373,-0.0382,0.0118,-0.5899
0.1365,0.8788,-0.1926,0.6148,-0.6241
-0.5093,1.0768,0.2383,0.2001,-0.3788
-0.295,0.8309,0.2316,0.0833,-0.1946
-0.0745,0.7071,0.0848,0.1169,-0.4962
-0.1413,0.8999,0.2617,-0.0368,-0.5875
0.0267,0.7269,0.3486,0.1292,-0.5879
0.0154,0.8816,0.1956,-0.0759,-0.6461
0.1412,0.7753,0.2251,0.0783,-0.7035
0.2979,0.6196,0.0637,0.301,-0.6512
0.2015,0.6272,0.0072,0.1387,-0.5501
0.1394,0.6766,-0.2631,-0.0647,-0.7623
0.2591,0.6267,-0.2627,0.0018,-0.2928
0.2466,0.4647,-0.3541,-0.1455,-0.2584
0.1954,0.2874,-0.4694,-0.0519,-0.3538
0.013,0.2373,-0.4324,0.1664,-0.3276
0.0997,0.5289,-0.5055,0.669,-0.3545
-0.2415,0.4925,-0.2473,0.5655,-0.0543
-0.208,0.2724,-0.0506,0.2929,-0.2085
-0.1389,0.3272,0.164,0.4007,-0.5543
-0.2432,0.6302,0.0177,0.4045,-0.5689
-0.6984,0.5118,0.1492,0.9363,-1.2545
-0.8269,0.2901,0.3267,0.6307,-1.2531
-0.975,0.2953,0.5391,0.6149,-1.0542
-0.8259,-0.3857,0.9092,0.3299,-1.0247
-0.3747,-0.2139,0.6998,0.2438,-1.0017
-0.3184,0.1733,0.5337,-0.0126,-1.0946
-0.3411,-0.4702,0.6247,-0.1484,-1.2049
-0.0357,-0.2243,0.1329,-0.2734,-1.0186
0.0584,0.444,0.1079,-0.2027,-1.1477
0.1011,0.4047,-0.4524,0.011,-1.0791
-0.1177,0.55,-0.4423,0.0118,-0.6741
-0.3001,0.3902,-0.3193,0.191,-0.7743
-0.4049,0.9405,-0.1837,0.6466,-0.6543
-0.5728,-0.0777,0.1041,0.2873,-0.5926
-0.5278,0.0989,0.095,0.3961,-0.7236
-0.4157,-0.2108,0.1384,0.456,-1.1516
-0.4439,-0.0301,0.3051,0.4801,-0.8513
-0.8004,0.0696,0.4522,0.4302,-0.4493
-0.8093,0.1086,0.5286,0.138,-0.908
-0.7183,0.178,0.3349,0.6995,-0.7473
-0.7185,0.9173,0.3925,0.2677,-0.5211
-0.764,0.751,0.2665,0.7544,-0.5787
-0.4852,0.3844,0.4361,0.7366,-0.5008
-0.4296,-0.0194,0.7109,0.5962,-0.804
-0.441,0.3766,0.7245,1.0415,-0.7038
-1.2379,-0.0709,1.1576,0.7358,-0.6012
-0.8507,-0.2964,1.0396,0.7966,-1.101
-0.7916,-0.3153,1.0865,0.4006,-1.1906
-0.8122,-0.4973,0.6708,0.4023,-1.0927
-0.4857,0.0536,0.33,0.9745,-0.8316
-0.7737,-0.0868,0.5468,0.6977,-0.8324
-0.8116,-0.154,0.7823,0.647,-0.7435
-1.1557,0.1592,0.9841,0.7441,-0.6953
-0.9744,-0.1496,1.115,0.3985,-0.8361
-0.8738,-0.3431,0.8797,0.5551,-0.7698
-0.6635,-0.2302,0.8023,0.9021,-0.479
-0.6793,-0.4093,0.7795,0.5604,-0.4835
-0.4771,-0.6964,0.5948,0.6314,-0.6334
-0.6738,-0.3761,0.576,0.4343,-0.5687
-0.6104,-0.2609,0.6559,0.1481,-0.5961
-0.3766,0.1382,0.495,0.37,-0.6887
-0.2524,0.1267,0.4179,0.3228,-0.7797
-0.0467,-0.0019,0.2442,0.3011,-0.4785
-0.2215,-0.5198,0.3211,0.6599,-0.5362
-0.2305,-0.7948,0.4462,0.8267,-0.5988
-0.2479,-0.4755,0.3431,0.2231,-0.8319
-0.3166,-0.3044,0.4076,0.7559,-0.5978
-0.2703,-0.278,0.6091,0.4734,-0.4424
0.0133,-0.3217,0.4678,0.4441,-0.5101
0.1551,-0.0429,0.3618,0.732,-0.6087
0.0486,0.0698,0.3409,0.2816,-0.4727
0.0341,0.182,0.2041,0.2869,-0.5398
0.1411,0.2383,0.124,0.3142,-0.5838
0.0438,0.5306,0.0975,0.4331,-0.5455
-0.1634,0.5432,0.1644,0.6623,-0.4549
-0.1817,0.3183,0.1162,0.2734,-0.4622
0.0642,0.0613,0.1247,0.7822,-0.4792
0.0177,-0.1047,0.1703,0.341,-0.8677
0.0121,-0.2106,0.0092,0.6666,-0.5965
-0.1696,-0.055,0.0627,0.6509,-0.3831
-0.0467,0.2262,0.0762,0.724,-0.457
-0.0864,0.358,0.0608,0.4589,-0.5921
-0.1632,0.187,0.0229,0.6437,-0.2786
-0.2058,-0.0075,0.0212,0.6435,-0.3178
-0.0622,0.0484,0.367,0.556,-0.5039
-0.1049,-0.3011,0.3732,-0.4109,-0.5794
