x0,x1,x2,x3,x4
0.0792,0.2517,-0.1037,-0.1222,0.3697
0.038,0.2822,-0.3178,-0.4374,0.5314
0.2118,0.1569,-0.1837,-0.3607,0.4167
0.2192,0.3872,0.1634,-0.5478,0.2819
0.2868,0.2237,0.0572,-0.4135,0.3561
0.4431,-0.0021,-0.3204,-0.4975,0.106
0.3632,0.052,-0.2407,-0.7014,0.2738
0.3889,0.7121,-0.1662,-0.5558,0.7075
0.4079,0.2411,-0.3858,-0.4458,0.6127
0.2591,0.3543,-0.0426,-0.399,0.5628
0.2124,0.1248,-0.4378,-0.2796,0.3421
0.1505,0.0642,-0.2883,-0.3764,0.5238
0.1964,0.1195,0.0559,-0.3608,0.4487
0.1005,0.2012,0.1763,-0.4387,0.1131
0.2943,0.2378,-0.1563,-0.56,-0.0853
0.1357,0.1127,0.3776,-0.6741,0.2001
0.4272,-0.0057,0.244,-0.5256,-0.0967
0.518,0.3738,0.5704,-0.4706,-0.0634
0.5368,0.3531,-0.2298,-0.6115,-0.2491
0.5617,0.4531,-0.0559,-0.7324,0.1641
0.4533,0.317,0.1003,-0.5727,0.1455
0.2502,0.3981,-0.0669,-0.461,0.2782
0.1231,0.2124,0.0638,-0.5561,0.1795
-0.0097,0.1775,0.2261,-0.6187,0.1484
-0.0008,0.2038,0.1206,-0.4185,0.065
0.4985,0.6596,0.1188,-0.8094,-0.0396
0.6213,0.329,0.0217,-0.9906,0.1216
0.5287,0.1469,-0.146,-0.6835,0.1209
0.4337,0.4278,0.0936,-0.4228,0.3255
0.6337,0.3278,0.1972,-0.7474,0.0652
0.2302,0.2573,-0.1086,-0.5914,0.1015
0.2421,0.3233,0.3123,-0.6701,0.1161
0.1987,0.0117,0.0957,-0.663,-0.0468
0.306,-0.0962,0.1719,-0.6354,0.0512
0.0835,0.2406,0.5556,-0.283,0.0565
0.0068,-0.1543,0.1633,-0.7062,-0.1442
0.1534,0.0985,-0.3592,-0.9234,-0.1063
0.2635,1.3121,-0.4604,-0.9934,0.103
0.2499,1.0224,-0.4689,-0.778,0.0336
0.559,0.9876,-0.2202,-0.9705,0.4268
0.5575,1.0785,-0.3004,-0.9269,0.5761
0.4256,0.705,-0.4767,-0.7435,0.357
0.3511,0.5894,0.002,-0.9762,0.4003
0.4335,0.3547,0.0532,-0.9805,0.4137
0.311,0.5868,-0.0632,-1.0006,0.3112
0.4082,0.3945,-0.0135,-0.9708,0.0859
0.1971,0.5593,0.1475,-0.9704,-0.1261
-0.0731,0.1227,0.1083,-0.8329,-0.1816
0.4559,0.0273,-0.152,-0.5883,0.2833
0.4766,0.0297,-0.2183,-0.8478,0.2393
0.3204,0.1999,0.0099,-0.715,0.2955
0.3043,0.1199,-0.0818,-0.9088,0.3681
0.1514,0.2154,0.4106,-1.0428,0.6089
-0.0117,0.2851,0.2953,-0.8091,0.276
0.123,0.6588,0.1231,-0.7211,0.1357
0.054,0.6171,0.2366,-0.7664,0.1913
-0.0566,0.6093,0.0875,-0.8806,0.2599
0.397,0.6243,0.1235,-1.0805,0.2642
0.2659,0.742,-0.1918,-0.9524,0.0192
0.3954,0.7442,-0.1818,-0.9267,0.082
0.1351,0.9105,-0.6557,-0.4744,0.0484
-0.0493,0.4834,-0.2426,-0.5765,0.0005
-0.137,0.6657,-0.2317,-0.5418,0.0576
-0.114,0.4656,0.1192,-0.5544,-0.0411
-0.1194,0.4356,0.2773,-0.7464,-0.0976
-0.0536,0.5366,0.1677,-0.7588,0.1215
0.2728,-0.1231,0.1424,-0.6348,0.0621
0.1599,0.2035,0.1632,-0.7091,-0.0438
0.2635,0.3659,0.0542,-0.5789,-0.1124
0.2569,0.6771,0.2134,-0.6141,0.0196
0.0319,0.4882,0.0859,-0.5418,0.2175
0.1054,0.5956,0.3224,-0.6317,0.2171
-0.0479,0.8099,0.4231,-0.522,0.2128
0.0327,0.6536,0.5491,-0.5415,0.0748
0.1573,0.6965,0.4622,-0.6516,0.0571
-0.0003,1.043,0.4205,-0.3048,0.0351
-0.0314,0.8468,0.7528,-0.4014,0.133
-0.0397,0.3583,0.512,-0.3928,-0.0089
0.0393,0.6846,0.4981,-0.4506,-0.0404
0.2628,0.5892,0.2805,-0.4694,-0.0244
0.4276,0.3687,0.2866,-0.5316,0.0135
0.2649,0.8322,0.0372,-0.6172,0.3514
0.2922,0.798,-0.2917,-0.5266,0.3585
0.2578,0.9825,0.4315,-0.6789,0.6057
0.3627,1.0689,0.9633,-0.6745,0.4025
0.0589,1.0844,0.4088,-0.4648,0.0943
-0.2074,1.0816,0.9736,-0.2574,0.2309
-0.1551,1.3508,1.3709,-0.4187,-0.1082
-0.2239,1.5961,0.8271,-0.5659,-0.2823
-0.0197,1.1528,-0.1148,-0.6394,-0.0911
-0.1242,1.099,-0.0067,-0.5576,-0.1102
0.0207,1.0668,-0.1388,-0.6132,-0.1652
-0.1249,1.3818,0.2955,-0.5832,0.2365
-0.1843,2.2152,0.324,-0.3805,0.3558
-0.2086,1.597,0.387,-0.4971,0.3591
-0.0547,1.4926,0.3436,-0.448,0.2983
-0.0548,1.0562,0.8285,-0.3819,0.4511
-0.2186,0.9047,0.3113,-0.2839,0.0595
-0.1416,1.0404,0.0855,-0.5921,0.2732
0.0806,0.9337,0.1261,-0.6821,0.2155
0.044,1.2299,0.3908,-0.5646,0.5147
0.0922,0.9359,0.3619,-0.6065,0.2878
0.0676,1.5629,0.0818,-0.2968,0.2361
-0.0354,1.1133,0.0541,-0.506,0.2723
0.0651,0.9372,0.0996,-0.5317,0.518
0.0784,0.9471,0.5489,-0.6645,0.5341
0.157,1.1379,0.2438,-0.5421,-0.257
-0.0289,0.8427,0.3182,-0.6798,-0.2677
-0.2647,1.1362,0.3992,-0.5814,0.0891
-0.2456,0.8118,0.1079,-0.6279,0.1197
-0.1181,0.7836,0.3608,-0.5515,-0.0473
-0.1766,0.6413,0.3958,-0.4698,0.1546
-0.0659,0.5926,0.5701,-0.5586,0.0156
0.0461,0.8914,0.2007,-0.3454,0.1576
-0.1242,0.9488,0.1582,-0.2643,0.3273
-0.2078,0.8788,0.361,-0.5584,0.2929
-0.1144,0.5453,-0.2481,-0.5434,0.3928
-0.1337,0.6919,-0.1842,-0.5313,0.3209
-0.4073,0.891,0.3349,-0.3689,0.5065
-0.5822,0.7379,0.3366,0.0198,0.2543
-0.3127,0.8491,-0.0056,-0.0452,0.2
-0.3846,0.7909,0.5038,-0.4909,0.376
-0.2684,0.6456,0.3333,-0.4796,0.1513
-0.2867,0.9349,0.5954,-0.5429,-0.0522
0.1748,0.8826,0.513,-0.7562,0.0474
0.1909,1.1139,0.2383,-0.7213,-0.0745
-0.0234,1.0756,0.3212,-0.6731,-0.2034
-0.1762,0.7105,0.0975,-0.5169,-0.2704
-0.2592,0.4303,0.3152,-0.3633,-0.0914
-0.136,0.5827,-0.2458,-0.5588,0.2363
-0.3024,0.48,0.1151,-0.5687,0.2088
-0.2249,0.4479,0.0802,-0.5164,0.2727
-0.185,0.7109,0.3412,-0.5363,0.3524
-0.1403,0.6125,0.487,-0.5517,0.1965
-0.1224,0.8347,0.4408,-0.84,0.0924
-0.0059,0.8543,0.4298,-0.5633,0.2713
-0.0272,0.7252,0.2961,-0.4688,0.1172
0.0815,0.4895,0.3053,-0.5831,0.2867
0.0615,1.3612,0.1229,-0.514,0.4014
-0.0737,1.3234,0.4608,-0.4566,-0.1894
0.0552,1.5034,0.0274,-0.46,-0.0892
-0.2682,1.1691,0.4411,-0.3661,0.1931
0.0619,1.0589,0.1234,-0.5505,0.3019
-0.0738,0.8704,0.2526,-0.5511,0.5091
0.0324,0.6886,-0.0158,-0.5659,0.311
-0.1253,0.7905,-0.2499,-0.7009,0.3842
-0.2595,0.8174,0.2032,-0.5093,0.2776
-0.2876,0.7528,0.0922,-0.4762,0.3384
-0.3397,0.4782,0.2219,-0.3602,0.4831
-0.5534,0.4137,0.5949,-0.3286,0.4119
-0.3653,0.5723,0.2779,-0.5068,0.5049
-0.0855,0.7217,0.1701,-0.5362,0.5788
-0.0194,1.2615,0.4685,-0.6038,0.5296
-0.2462,0.9705,1.1994,-0.5761,0.337
-0.2474,0.8308,-0.2705,-0.6007,-0.2155
-0.1195,0.9329,-0.0509,-0.3969,0.1538
-0.4445,0.5364,-0.1507,-0.611,0.4797
-0.3841,0.4256,0.0084,-0.6696,0.8487
-0.4911,0.5373,0.0153,-0.4942,0.8247
-0.4782,0.2523,-0.1768,-0.4734,0.958
-0.9694,0.3973,-0.001,-0.2974,0.7984
-0.7415,0.1531,0.5004,-0.466,0.8608
-0.5491,0.2846,0.5248,-0.5321,0.6392
-0.3369,0.6268,0.4651,-0.7178,0.5616
-0.3246,0.8246,0.4498,-0.6749,0.5839
0.2185,1.0388,0.3548,-0.8633,0.8551
0.2864,0.5329,0.1122,-0.624,0.647
0.2426,0.6615,-0.4424,-0.3536,0.534
0.0129,0.691,-0.0514,-0.5105,0.7737
-0.0438,0.731,-0.1412,-0.463,0.6932
-0.4138,0.7847,0.2852,-0.2328,1.0074
-0.5011,0.5792,0.4935,-0.4558,0.7155
-0.5545,0.5872,0.3269,-0.5114,0.3359
-0.3905,0.4778,0.4377,-0.4746,0.2141
-0.303,0.3807,0.523,-0.4259,0.4553
-0.1734,0.588,0.6662,-0.5607,0.7182
-0.1655,0.9021,0.3572,-0.4708,0.8902
-0.299,1.2899,0.622,-0.7413,1.1072
-0.5669,1.0176,0.5432,-0.643,0.7675
-0.5423,0.8948,0.5012,-0.5227,0.7999
-0.0208,0.8237,0.3667,-0.6992,1.0751
-0.0158,0.636,0.4203,-0.5448,0.7494
0.0645,0.7959,0.4339,-0.5682,0.8254
0.189,1.173,0.4885,-0.7511,0.936
0.1371,1.0699,0.589,-0.5371,0.6352
0.0645,0.9445,0.2274,-0.6153,0.4798
0.2793,0.6285,0.1365,-0.863,0.8792
-0.0391,0.6963,-0.2233,-0.6301,1.0033
-0.0513,0.6068,-0.0283,-0.7415,0.7323
0.2098,0.4631,-0.0201,-0.9079,0.8261
0.0776,0.4536,-0.4551,-0.8038,1.2479
-0.0264,0.6593,-0.3317,-0.6146,1.4468
-0.2788,0.4509,-0.1798,-0.5985,1.3423
-0.3719,1.0166,0.24,-0.6923,1.1626
-0.2034,0.9002,0.2319,-0.5474,0.8305
-0.1647,0.8466,0.2746,-0.758,0.7882
0.2323,0.782,0.3586,-0.7555,0.7858
-0.0902,0.2502,0.2521,-0.7233,0.6714
-0.7019,0.5125,0.2694,-0.7046,0.8615
-0.5649,0.3456,0.3796,-0.6553,1.0242
-0.542,0.8014,0.2015,-0.7325,0.4908
-0.3737,0.7623,0.2046,-0.5828,0.7264
-0.6406,1.0002,0.3835,-0.6774,0.7751
-0.2617,0.9124,0.515,-0.8473,1.0159
-0.4094,0.6914,0.2328,-0.9541,0.6732
-0.3822,1.0818,-0.0034,-0.9719,0.097
-0.3362,0.4841,-0.1667,-0.8496,0.1724
-0.4253,0.4957,-0.394,-0.9296,0.5271
-0.0667,0.8785,-0.0589,-1.2242,0.7827
-0.3143,1.0691,-0.3826,-0.9637,0.5335
-0.3741,1.0887,-0.3663,-0.9968,0.3615
-0.511,1.3678,-0.9754,-0.8288,0.6648
-0.6385,1.2305,-0.5052,-0.8103,0.9034
-0.88,1.146,-0.4786,-0.7624,0.5353
-0.6841,0.9228,-0.4298,-1.0283,0.5743
-0.4337,0.8387,-0.4912,-1.1096,0.6438
-0.366,0.8554,-0.2877,-1.1146,0.6512
-0.5516,0.8815,-0.3754,-1.3514,0.6314
-0.5768,1.086,-0.7496,-1.1631,0.5032
-0.4754,1.2141,-0.4533,-1.1158,0.9711
-0.3798,0.9983,-0.6067,-1.0267,0.9316
-0.3271,0.87,-0.5436,-1.9462,0.8025
-0.1036,1.2972,-0.8728,-1.3915,0.7871
-0.1737,1.2097,-1.0157,-1.2753,0.7322
-0.2905,1.2865,-0.8362,-0.9334,1.032
-0.4002,1.5601,-0.5009,-0.5713,1.0324
-0.5631,1.3484,-0.4669,-0.4336,0.7471
-0.3928,1.1022,-0.2688,-0.6479,0.8194
-0.7767,0.965,-0.3931,-0.7184,0.7756
-0.8045,1.0427,0.0347,-0.8525,0.4606
-0.6929,0.9483,0.1741,-0.7781,0.5794
-0.5214,0.83,0.3501,-0.9456,0.3482
-0.8362,1.3443,0.4045,-0.8753,0.4406
-0.8055,1.2214,0.14,-1.0568,0.5274
-0.666,1.0972,-0.1513,-1.0891,0.7379
-0.7252,0.724,-0.6884,-1.2534,1.045
-0.5135,0.6935,-0.5319,-1.1418,1.0739
-0.6939,0.7996,-0.3433,-1.1473,0.933
-0.8298,0.8306,0.1181,-0.8873,1.0658
-0.7272,1.2557,0.4377,-0.9524,0.7136
-0.4649,1.1804,-0.0713,-1.0995,0.7257
-0.805,1.2762,0.0953,-0.8746,0.4655
-0.9105,1.0122,-0.0593,-1.0917,0.3516
-1.045,0.9721,-0.1581,-0.9131,0.4026
-0.8855,1.0566,-0.1178,-0.9357,0.4659
-0.6255,1.5458,0.0638,-0.9361,0.6587
-0.6719,1.305,0.1165,-0.9179,0.6978
-0.7835,0.994,0.4092,-0.9785,1.5739
-0.7925,0.8337,0.5399,-0.9699,1.3224
-0.9661,0.8539,0.3212,-0.8655,1.1879
-0.9866,0.7051,0.4922,-1.0006,0.4752
-1.0166,0.7262,0.6127,-1.1245,0.5585
-1.0792,0.8142,0.6932,-1.0452,0.6962
-1.0681,0.6674,-0.0122,-0.8732,0.5009
-1.1524,0.4723,0.2068,-1.0747,1.0898
-1.2541,0.8943,0.1689,-0.9871,1.3725
-1.1151,0.6876,0.3433,-1.1494,1.0606
-1.1171,0.6626,0.508,-1.2019,1.3929
-1.0695,0.4518,1.0204,-0.863,1.2492
-1.1813,0.4675,1.0044,-1.3166,0.9305
-1.3904,0.6567,0.6046,-0.8589,0.6807
-1.5723,0.9692,0.5219,-0.8784,0.7797
-1.0062,0.9671,0.2301,-0.9113,1.1296
-0.8905,0.915,0.1234,-0.9091,1.1114
-0.9096,0.7775,0.5261,-0.9503,1.4251
-1.023,0.8647,0.7198,-0.8655,1.5501
-1.2376,0.8558,0.5716,-0.8356,1.3611
-0.9144,0.818,0.586,-1.2061,1.2024
-0.8576,0.857,0.0859,-1.1838,1.0511
-0.9028,1.0269,0.0497,-1.3507,1.6029
-0.849,1.1683,0.2903,-1.4299,1.2883
-0.7068,1.1134,0.14,-1.6013,1.0644
-0.6631,0.951,-0.0208,-1.4347,0.9749
-0.8257,0.945,-0.0161,-1.293,1.3931
-0.6078,0.6741,0.0546,-1.1291,1.4474
-0.858,0.5361,-0.1157,-1.4,1.1893
-0.7031,0.4183,0.0715,-1.4065,1.2305
-0.8311,0.7184,0.4897,-1.2884,1.3011
-0.7929,0.7374,0.0737,-1.1874,1.4518
-0.6385,0.7963,0.0545,-1.0096,1.3432
-0.6127,0.8673,0.1822,-1.2076,1.0995
-0.6469,0.5691,0.2491,-1.1033,1.2328
-0.6205,0.732,-0.085,-0.9839,1.113
-0.3769,0.2759,-0.1835,-1.2631,1.252
-0.3715,0.589,0.079,-1.3933,1.5731
-0.5125,0.9596,-0.0936,-1.1194,1.3618
-0.7002,0.8846,-0.2477,-1.109,1.3473
-0.6518,0.8941,-0.1769,-1.2901,1.1972
-0.5011,0.7325,0.1396,-1.3649,1.1938
-0.4586,1.1035,0.3144,-1.3039,1.1442
-0.6522,0.8438,0.0726,-1.2867,1.0229
-0.4057,1.1855,-0.2335,-1.3303,1.4058
-0.8712,1.2651,0.1169,-1.3045,1.3863
-0.6447,0.9468,-0.0962,-1.3374,1.0245
-0.7366,1.0302,0.137,-1.5059,1.125
-0.8634,1.0546,-0.0272,-1.3481,1.3713
-0.622,1.2239,-0.2301,-1.3937,1.0997
-0.5347,0.9521,-0.2077,-1.4428,1.2658
-0.608,1.0906,-0.5029,-1.3549,1.2738
-0.377,1.1946,-0.4726,-1.2094,1.3462
-0.2779,1.2403,-0.5927,-1.4255,1.5129
-0.3285,0.8608,-0.647,-1.5388,1.4894
-0.4767,0.7364,-0.2628,-1.5592,2.2424
-0.2603,0.8891,-0.4567,-1.4308,1.7031
-0.152,0.4228,-0.3168,-1.619,1.588
-0.1413,0.9971,-0.3136,-1.6001,1.5577
-0.0713,0.9352,-0.3132,-1.4984,1.4739
-0.1649,0.8782,-0.5193,-1.4864,1.3729
0.2826,1.2634,-0.6383,-1.662,1.1145
-0.1931,1.167,-0.2007,-1.5334,1.364
-0.1631,1.1042,-0.4439,-1.7306,1.2665
-0.2809,1.3562,-0.6271,-1.6395,1.3529
-0.5431,1.1903,-0.3426,-1.5226,1.4282
-0.4142,1.0332,-0.3731,-1.5577,1.1389
-0.3781,0.8462,-0.3515,-1.4908,1.1801
-0.3887,0.7939,-0.2562,-1.3885,1.0802
-0.3756,0.6584,-0.2934,-1.4698,0.9457
-0.3588,0.5171,-0.3052,-1.2961,0.9746
-0.4351,0.8361,-0.4391,-1.3393,1.4803
-0.3581,0.9767,-0.3659,-1.2947,1.3792
-0.6057,0.8891,-0.5659,-0.8968,1.1939
-0.7378,1.051,-0.2882,-1.1021,1.2473
-0.5327,1.0931,-0.1462,-1.0325,1.3153
-0.5434,0.8714,-0.5667,-0.6812,1.2433
-0.6527,1.0774,-0.1136,-1.0391,0.6027
-0.5685,1.1396,-0.1544,-1.0874,0.6567
-0.2822,0.7737,0.0351,-1.0268,0.4863
-0.3979,0.9224,-0.179,-1.0152,0.6557
-0.3778,1.1429,0.1156,-0.884,0.974
-0.6148,1.344,0.1168,-1.1926,0.7894
-0.395,1.3939,-0.0703,-1.2302,0.8593
-0.3804,1.0838,-0.2588,-1.1942,0.8059
-0.3924,0.9541,-0.4651,-1.0904,0.6925
-0.5454,1.0851,-0.6062,-0.9555,0.8817
-0.5731,1.1601,-0.5028,-0.8165,1.0889
-0.6571,1.2205,-0.6941,-0.642,1.4864
-0.6691,1.3847,-0.4597,-0.7071,1.2801
-0.735,1.3571,-0.2415,-0.6766,1.2121
-0.6769,1.4385,-0.1111,-0.6147,1.4412
-0.7407,1.255,0.1428,-0.509,0.9565
-0.722,1.2835,0.222,-0.5976,0.7675
-0.6004,1.031,0.0192,-0.6926,0.767
-0.5794,0.7013,-0.1032,-0.9704,0.6863
-0.4888,0.9759,-0.3576,-0.7677,1.1703
-0.3249,0.995,-0.2422,-0.7344,1.2609
-0.796,1.0022,-0.1864,-0.8225,1.3619
-0.495,0.7138,-0.1409,-1.0859,1.1365
-0.3844,0.6899,-0.2208,-0.8588,1.2561
-0.3697,0.8117,-0.6185,-0.7048,1.2337
-0.4868,1.1339,-0.109,-0.7251,1.3399
-0.4089,1.1136,0.4248,-0.8147,1.212
-0.3015,1.1065,0.1455,-0.7195,1.1012
-0.6243,1.0852,0.5584,-0.7831,1.0234
-0.4675,1.3724,0.2667,-0.7637,0.8836
-0.7041,1.185,0.3671,-1.0825,0.845
-0.6391,1.5407,0.0572,-0.9631,0.7672
-0.8246,1.2466,0.0968,-0.7619,1.0885
-0.688,1.3796,0.4975,-0.7032,1.169
-0.6624,1.3878,0.3855,-0.7627,1.0997
-0.6016,1.5781,0.462,-0.8135,1.1218
-0.499,1.25,0.6127,-0.7016,0.9895
-0.5325,0.9312,0.4355,-0.8401,1.1643
-0.6016,1.1935,0.64,-0.8264,1.0808
-1.4858,0.9801,0.9528,-0.4787,0.9479
-1.237,0.9102,0.7998,-0.7228,0.9941
-0.98,1.2814,0.76,-0.6474,0.9185
-0.8758,1.1356,0.6272,-0.7411,0.6316
-1.2138,1.5788,0.4982,-0.7895,0.6361
-1.2083,1.3729,0.3997,-0.7383,0.6393
-0.9979,1.1211,0.4831,-0.9555,0.9577
-1.1802,1.0073,0.5406,-0.6841,1.0362
-1.0676,1.0053,0.9269,-0.9071,0.9393
-0.8008,1.216,0.5728,-0.8755,0.7449
-0.6566,1.2667,0.6294,-0.7312,0.7599
-0.8026,1.0563,0.4433,-0.8442,0.928
-0.822,1.0541,0.1776,-0.5457,1.1563
-0.7759,0.8941,0.3612,-0.8906,1.3073
-0.4226,1.2048,0.1999,-1.0157,1.1373
-0.4255,1.1053,-0.0271,-1.0967,1.1758
-0.4818,1.1541,-0.1317,-1.1641,1.3097
-0.5057,1.1221,0.376,-0.9941,1.2351
-0.4469,1.1874,0.0594,-1.0699,1.1087
-0.4557,1.1128,0.1609,-1.2026,1.2576
-0.5955,1.2976,0.0442,-1.4459,1.272
-0.5373,1.4183,-0.4072,-0.9452,1.145
-0.2804,1.1638,-0.2928,-1.1734,1.4848
-0.3909,1.1797,-0.1923,-1.1578,1.6158
-0.3238,1.4672,-0.3679,-1.1947,1.5797
-0.347,1.6459,-0.631,-1.0643,1.566
-0.352,1.6312,-0.6031,-1.1011,1.7827
-0.6117,1.5879,-0.6284,-1.0545,1.8827
-0.8334,1.4471,0.2223,-1.0075,1.8794
-0.8746,1.5311,0.5033,-1.0105,1.828
-0.8967,1.4525,0.8929,-0.8723,1.46
-0.7954,1.5265,0.5818,-1.0429,1.0509
-0.7524,1.5988,0.5752,-1.0982,1.0423
-1.0066,1.381,0.6686,-1.1199,1.2181
-1.0812,1.3608,0.281,-1.0478,1.2305
-1.1877,1.2575,0.305,-1.0045,1.5085
-1.1138,1.2581,0.6143,-1.5475,1.7152
-0.8428,1.2861,0.6545,-1.2415,1.7963
-0.7484,1.7705,0.5399,-1.2185,1.5292
-0.5937,1.8157,0.175,-1.1374,1.7189
-0.7939,1.807,0.2975,-1.1967,1.4116
-0.5768,1.3779,0.2148,-1.0341,1.3852
-0.6911,1.5048,0.4334,-1.284,1.5137
-0.916,1.6691,0.3716,-1.2583,1.484
-0.9421,1.7988,0.2743,-1.104,1.5842
-0.7855,2.1095,0.2504,-1.1289,1.3878
-0.7242,1.9793,0.4488,-1.2119,1.6827
-0.3162,1.9361,0.2909,-1.145,1.6822
-0.7416,1.7698,0.361,-1.0005,1.5525
-0.8872,1.7494,0.9239,-0.7923,1.7292
-0.7214,1.3389,1.0424,-1.0679,1.6271
-0.8151,1.238,0.4683,-1.0685,1.3745
-0.9404,1.1678,0.3795,-1.1753,1.5939
-1.0491,1.0761,0.7248,-0.9853,1.9017
-0.689,1.1032,0.6057,-1.1885,1.5275
-0.5545,1.2658,0.0322,-1.1746,1.255
-0.5307,1.0711,-0.3431,-1.0814,2.0023
-0.6512,1.312,-0.8369,-1.2295,1.9504
-0.8534,1.1606,-0.2172,-1.2914,2.1858
-0.9857,1.2863,0.0808,-0.9508,2.2635
-0.9881,1.1433,0.3123,-1.2104,2.0952
-0.8202,1.4323,0.5024,-1.2012,1.7237
-0.8874,1.1991,0.1877,-1.0987,1.6954
-1.0346,1.6808,0.5109,-1.0568,1.6837
-0.806,1.4649,0.3926,-1.1436,1.5765
-0.3912,1.4098,0.3949,-1.2353,1.4819
-0.4127,1.2862,-0.2636,-1.4251,1.2479
-0.3234,1.4882,-0.423,-1.3462,1.1704
-0.573,1.3794,-0.5173,-1.2608,1.5513
-0.5218,1.509,-0.2638,-1.4879,1.7523
-0.3182,1.1982,-0.3463,-1.3269,1.7054
-0.4028,1.3034,-0.123,-1.4046,1.9547
-0.6214,1.3399,-0.0838,-1.3042,2.0879
-0.467,1.1933,0.2622,-1.3661,1.8446
-0.4309,1.4336,0.2822,-1.3925,1.9305
-0.7329,1.6747,0.2951,-1.1602,1.4077
-0.6616,1.5294,0.1587,-1.2381,1.4943
-0.6458,0.9982,0.3561,-1.1962,1.7058
-0.6086,1.0385,0.1032,-1.2085,1.5742
-0.7142,1.1536,0.2695,-1.2416,1.6968
-1.0417,1.2585,0.4472,-1.0986,1.4467
-1.044,1.1834,0.3883,-1.0291,1.4535
-0.7973,1.445,-0.2293,-1.3136,1.4251
-0.6598,1.319,0.4159,-1.3635,1.7782
-0.7479,1.4741,0.4888,-1.4184,1.3818
-0.4645,1.3266,-0.0809,-1.3865,0.8646
-0.4903,1.3629,-0.203,-1.2653,1.4211
-0.705,1.8892,0.21,-1.4166,1.6979
-0.8412,1.782,0.3985,-1.3354,1.6465
-0.8022,1.8328,0.457,-1.3292,1.6656
-0.7056,1.6926,0.1926,-1.0166,1.4549
-0.7604,1.5397,0.3084,-1.1981,1.7051
-0.6639,1.5739,0.3027,-1.1611,1.586
-0.72,1.3273,0.1574,-1.3318,1.3888
-0.7026,1.2823,0.313,-1.4073,1.4037
-0.0486,1.328,-0.0633,-1.4623,1.3256
-0.3866,1.375,-0.0489,-1.5526,1.6682
-0.549,1.1256,-0.4693,-1.4694,1.5928
-0.2572,1.782,-0.2364,-1.5702,1.6256
-0.7423,1.9819,-0.2823,-1.4518,1.7496
-0.4803,2.3041,-0.2858,-1.4976,1.9389
-0.4488,1.9954,-0.3207,-1.4643,1.8058
-0.8208,1.6495,-0.0954,-1.343,2.0752
-0.7876,1.6585,0.1782,-1.1577,2.0575
-0.983,1.8544,-0.2969,-1.2197,1.6891
-1.0083,1.5042,-0.1473,-0.9987,1.8248
-1.1276,1.2159,-0.236,-1.0474,1.8793
-1.1825,0.776,0.0567,-1.2123,1.8765
-0.9885,1.0182,0.1673,-1.2928,1.6697
